timestamp;h_raw;h5S_count;h5S_mean;h5S_variance;h5S_std;s_raw;s5S_count;s5S_mean;s5S_variance;s5S_std
00:16.2;;49;-68;0.09;0.3;-64;53;-62.25;0.04;0.2
00:16.2;;49;-68;0.09;0.3;-54;53;-62.25;0.04;0.2
00:16.3;;48;-68.15;0.09;0.31;-46;52;-62.24;0.04;0.19
00:16.3;-63;49;-68.04;0.1;0.31;;52;-62.24;0.04;0.19
00:16.4;;49;-68.04;0.1;0.32;-62;52;-62.28;0.04;0.19
00:16.4;;49;-68.04;0.1;0.32;-61;53;-62.2;0.04;0.19
00:16.4;;49;-68.04;0.11;0.32;-45;53;-62.11;0.04;0.19
00:16.4;-59;50;-67.86;0.11;0.33;;53;-62.11;0.04;0.19
00:16.5;-58;51;-67.67;0.12;0.34;;53;-62.11;0.04;0.19
00:16.6;-61;50;-67.34;0.12;0.35;;52;-61.85;0.04;0.2
00:16.6;-63;51;-67.25;0.14;0.37;;52;-61.85;0.04;0.2
00:16.6;-65;52;-67.21;0.15;0.39;;51;-61.83;0.04;0.21
00:16.6;-80;53;-67.45;0.16;0.4;;51;-61.83;0.05;0.21
00:16.6;;53;-67.45;0.16;0.41;-74;52;-61.91;0.05;0.22
00:16.7;-65;54;-67.41;0.17;0.41;;51;-61.99;0.05;0.22
00:16.7;-64;55;-67.35;0.18;0.43;;51;-61.99;0.05;0.22
00:16.7;;54;-67.46;0.19;0.43;-49;51;-62;0.05;0.23
00:16.7;;54;-67.46;0.19;0.44;-69;52;-61.98;0.05;0.23
00:16.7;;54;-67.46;0.2;0.45;-70;53;-61.98;0.05;0.23
00:16.8;-66;55;-67.44;0.21;0.46;;53;-61.98;0.05;0.23
00:16.8;;54;-67.54;0.22;0.46;-67;54;-62;0.06;0.24
00:16.9;-64;55;-67.47;0.22;0.47;;53;-62.01;0.06;0.24
00:16.9;-76;56;-67.62;0.23;0.48;;53;-62.01;0.06;0.24
00:16.9;;55;-67.76;0.23;0.48;-69;53;-62.04;0.06;0.24
00:16.9;;55;-67.76;0.23;0.48;-53;54;-62.02;0.06;0.24
00:17.0;-64;56;-67.7;0.24;0.49;;52;-61.98;0.06;0.25
00:17.0;;55;-67.78;0.25;0.49;-55;52;-62;0.06;0.25
00:17.1;;55;-67.78;0.25;0.5;-54;52;-62;0.06;0.25
00:17.1;;55;-67.78;0.25;0.5;-72;53;-62.02;0.06;0.25
00:17.1;-67;56;-67.77;0.25;0.5;;51;-62.05;0.06;0.25
00:17.1;-66;57;-67.74;0.26;0.51;;51;-62.05;0.06;0.25
00:17.1;;56;-67.8;0.26;0.51;-69;52;-61.8;0.07;0.26
00:17.2;;56;-67.8;0.27;0.52;-53;52;-61.79;0.07;0.26
00:17.2;;56;-67.8;0.27;0.52;-77;52;-62;0.07;0.26
00:17.2;;56;-67.8;0.27;0.52;-68;53;-61.98;0.07;0.26
00:17.3;;54;-67.52;0.28;0.53;-46;52;-61.91;0.07;0.27
00:17.3;;54;-67.52;0.28;0.53;-45;52;-61.83;0.07;0.27
00:17.3;;54;-67.52;0.29;0.54;-71;53;-61.84;0.07;0.27
00:17.3;;54;-67.52;0.29;0.54;-72;54;-61.86;0.07;0.27
00:17.3;-57;55;-67.33;0.3;0.55;;53;-61.92;0.08;0.28
00:17.3;-58;56;-67.16;0.31;0.56;;53;-61.92;0.08;0.28
00:17.4;;55;-67.2;0.32;0.57;-47;53;-61.88;0.08;0.28
00:17.4;;55;-67.2;0.33;0.57;-64;54;-61.82;0.08;0.28
00:17.4;-63;56;-67.12;0.34;0.58;;53;-61.85;0.08;0.28
00:17.4;;56;-67.12;0.35;0.59;-76;54;-61.9;0.08;0.29
00:17.5;;55;-66.89;0.37;0.61;-58;54;-61.96;0.08;0.29
00:17.5;;55;-66.89;0.39;0.62;-73;53;-61.8;0.09;0.29
00:17.5;-65;56;-66.86;0.4;0.63;;53;-61.8;0.09;0.29
00:17.6;;54;-66.65;0.42;0.65;-60;53;-61.9;0.09;0.3
00:17.6;-61;55;-66.55;0.44;0.67;;52;-61.94;0.09;0.3
00:17.6;;55;-66.55;0.46;0.68;-78;53;-62.02;0.09;0.3
00:17.6;;55;-66.55;0.48;0.69;-77;54;-62.08;0.09;0.3
00:17.7;;54;-66.41;0.51;0.71;-53;54;-62.06;0.09;0.3
00:17.7;;54;-66.41;0.53;0.73;-64;54;-62.02;0.09;0.3
00:17.7;;54;-66.41;0.55;0.74;-63;54;-61.95;0.09;0.3
00:17.8;;53;-66.23;0.58;0.76;-48;53;-61.74;0.1;0.31
00:17.8;-60;54;-66.11;0.61;0.78;;53;-61.76;0.1;0.31
00:17.8;;54;-66.11;0.63;0.8;-67;53;-61.74;0.1;0.31
00:17.8;;54;-66.11;0.66;0.81;-76;53;-61.78;0.1;0.32
00:17.9;;53;-65.91;0.69;0.83;-51;53;-61.82;0.1;0.32
00:17.9;-63;54;-65.85;0.72;0.85;;53;-61.82;0.1;0.32
00:17.9;;54;-65.85;0.76;0.87;-68;53;-61.83;0.1;0.32
00:18.0;;54;-65.85;0.79;0.89;-82;53;-61.94;0.1;0.32
00:18.0;;52;-65.56;0.83;0.91;-52;53;-61.66;0.11;0.33
00:18.0;;52;-65.56;0.86;0.93;-51;54;-61.64;0.11;0.33
00:18.0;-75;53;-65.74;0.9;0.95;;54;-61.64;0.11;0.33
00:18.0;;53;-65.74;0.92;0.96;-64;54;-61.58;0.11;0.34
00:18.1;;53;-65.74;0.95;0.98;-76;54;-61.67;0.11;0.34
00:18.1;;52;-65.58;1;1;-49;54;-61.74;0.12;0.34
00:18.1;-68;53;-65.62;1.03;1.02;;54;-61.76;0.12;0.34
00:18.2;;53;-65.62;1.06;1.03;-67;54;-61.74;0.12;0.35
00:18.2;;52;-65.58;1.09;1.05;-54;55;-61.74;0.12;0.35
00:18.2;;52;-65.58;1.12;1.06;-53;56;-61.74;0.12;0.35
00:18.3;-69;53;-65.64;1.15;1.07;;56;-61.74;0.12;0.35
00:18.3;;53;-65.64;1.18;1.09;-73;56;-61.8;0.12;0.35
00:18.4;-68;53;-65.43;1.21;1.1;;55;-61.84;0.13;0.35
00:18.4;;53;-65.43;1.25;1.12;-67;55;-61.79;0.13;0.36
00:18.4;;52;-65.5;1.27;1.13;-56;54;-61.83;0.13;0.36
00:18.4;;52;-65.5;1.3;1.14;-57;55;-61.86;0.13;0.36
00:18.5;-75;53;-65.68;1.32;1.15;;55;-61.86;0.13;0.36
00:18.5;-74;54;-65.83;1.34;1.16;;55;-61.86;0.13;0.36
00:18.5;;54;-65.83;1.35;1.16;-56;55;-61.96;0.13;0.36
00:18.6;-68;55;-65.87;1.36;1.17;;55;-61.96;0.13;0.36
00:18.6;-69;56;-65.93;1.37;1.17;;55;-62;0.13;0.36
00:18.6;;56;-65.93;1.39;1.18;-88;55;-62.16;0.13;0.36
00:18.6;;54;-66.31;1.4;1.18;-53;55;-62.19;0.13;0.36
00:18.7;-62;55;-66.24;1.4;1.18;;55;-62.18;0.13;0.36
00:18.7;;55;-66.24;1.41;1.19;-65;55;-62.13;0.13;0.36
00:18.7;;55;-66.24;1.41;1.19;-76;55;-62.18;0.13;0.36
00:18.7;;54;-66.19;1.42;1.19;-56;55;-62.23;0.13;0.36
00:18.8;;54;-66.19;1.43;1.19;-55;54;-62;0.13;0.36
00:18.9;-66;55;-66.18;1.43;1.2;;54;-62;0.13;0.36
00:18.9;;55;-66.18;1.43;1.2;-70;54;-61.92;0.13;0.36
00:18.9;;53;-66.08;1.44;1.2;-54;54;-61.96;0.13;0.36
00:19.0;-62;54;-66;1.44;1.2;;54;-61.96;0.13;0.36
00:19.0;;54;-66;1.45;1.2;-59;54;-61.9;0.13;0.36
00:19.1;;52;-66.33;1.45;1.21;-51;54;-61.94;0.13;0.36
00:19.1;-63;53;-66.26;1.45;1.21;;54;-61.94;0.13;0.36
00:19.1;-62;54;-66.19;1.46;1.21;;54;-61.94;0.13;0.35
00:19.1;;52;-66.02;1.46;1.21;-45;54;-61.98;0.13;0.35
00:19.2;-66;53;-66.02;1.47;1.21;;53;-62.04;0.12;0.35
00:19.2;;53;-66.02;1.47;1.21;-73;54;-62.06;0.12;0.35
00:19.2;;53;-66.02;1.47;1.21;-72;54;-62.08;0.12;0.35
00:19.2;;52;-66.15;1.48;1.22;-62;54;-62.27;0.12;0.35
00:19.3;-65;53;-66.13;1.48;1.22;;54;-62.27;0.12;0.35
00:19.3;-64;54;-66.09;1.48;1.22;;54;-62.27;0.12;0.35
00:19.3;;54;-66.09;1.48;1.22;-66;54;-62.24;0.12;0.35
00:19.3;;54;-66.09;1.49;1.22;-76;53;-62.35;0.12;0.35
00:19.4;-66;55;-66.09;1.49;1.22;;53;-62.35;0.12;0.35
00:19.4;-64;56;-66.05;1.49;1.22;;53;-62.35;0.12;0.35
00:19.4;;56;-66.05;1.49;1.22;-76;51;-62.29;0.12;0.34
00:19.5;;54;-65.81;1.49;1.22;-69;52;-62.44;0.11;0.34
00:19.5;;54;-65.81;1.49;1.22;-80;53;-62.68;0.12;0.34
00:19.5;-70;55;-65.89;1.5;1.22;;53;-62.68;0.12;0.34
00:19.5;-71;56;-65.98;1.5;1.22;;53;-62.68;0.12;0.34
00:19.5;;56;-65.98;1.48;1.22;-70;52;-62.71;0.12;0.34
00:19.5;;56;-65.98;1.49;1.22;-81;52;-62.8;0.12;0.34
00:19.6;;54;-65.74;1.48;1.22;-62;53;-62.88;0.12;0.34
00:19.6;-64;55;-65.71;1.48;1.22;;53;-62.88;0.12;0.35
00:19.7;;55;-65.71;1.49;1.22;-56;54;-62.89;0.12;0.35
00:19.7;-66;56;-65.71;1.49;1.22;;54;-62.89;0.12;0.35
00:19.7;-67;57;-65.74;1.49;1.22;;54;-62.89;0.13;0.36
00:19.8;;57;-65.74;1.5;1.22;-79;54;-62.96;0.13;0.36
00:19.8;;57;-65.74;1.5;1.22;-80;54;-63.04;0.13;0.37
00:19.8;;57;-65.74;1.5;1.23;-55;55;-63.04;0.14;0.37
00:19.8;-77;58;-65.93;1.5;1.23;;55;-63.04;0.14;0.37
00:19.8;-76;59;-66.1;1.5;1.22;;55;-63.04;0.14;0.38
00:19.9;;59;-66.1;1.5;1.22;-77;55;-63.09;0.15;0.38
00:19.9;;59;-66.1;1.49;1.22;-78;55;-63.14;0.15;0.39
00:19.9;;59;-66.1;1.49;1.22;-80;56;-63.37;0.16;0.4
00:19.9;-68;60;-66.13;1.49;1.22;;56;-63.37;0.17;0.41
00:20.0;;60;-66.13;1.48;1.22;-73;56;-63.38;0.17;0.42
00:20.0;;60;-66.13;1.48;1.22;-74;56;-63.4;0.18;0.42
00:20.0;;60;-66.13;1.48;1.22;-51;57;-63.36;0.19;0.43
00:20.0;;60;-66.13;1.47;1.21;-50;58;-63.32;0.19;0.44
00:20.0;-73;61;-66.25;1.47;1.21;;58;-63.32;0.2;0.44
00:20.1;;61;-66.25;1.47;1.21;-67;58;-63.29;0.2;0.45
00:20.1;;61;-66.25;1.46;1.21;-66;58;-63.24;0.21;0.45
00:20.1;;61;-66.25;1.46;1.21;-61;59;-63.3;0.21;0.46
00:20.1;;61;-66.25;1.45;1.21;-60;60;-63.33;0.21;0.46
00:20.1;-72;62;-66.34;1.45;1.2;;60;-63.33;0.22;0.47
00:20.2;;62;-66.34;1.44;1.2;-67;60;-63.3;0.22;0.47
00:20.2;;62;-66.34;1.44;1.2;-66;60;-63.26;0.23;0.48
00:20.2;;62;-66.34;1.43;1.2;-55;61;-63.26;0.23;0.48
00:20.2;-68;62;-66.27;1.36;1.17;;60;-63.16;0.24;0.49
00:20.3;;61;-66.31;1.22;1.1;-64;57;-63;0.24;0.49
00:20.3;;61;-66.31;1.19;1.09;-53;57;-62.96;0.24;0.49
00:20.3;-74;61;-66.33;1.14;1.07;;57;-62.93;0.24;0.49
00:20.3;-73;62;-66.44;1.14;1.07;;57;-62.93;0.24;0.49
00:20.4;;62;-66.44;1.06;1.03;-67;55;-63.18;0.24;0.49
00:20.4;;61;-66.48;1.03;1.02;-52;56;-63.15;0.24;0.49
00:20.4;-65;62;-66.45;1.03;1.01;;56;-63.15;0.25;0.5
00:20.6;-72;62;-66.6;0.93;0.96;;54;-63.03;0.25;0.5
00:20.6;;62;-66.6;0.89;0.94;-88;53;-63.31;0.26;0.51
00:20.6;;60;-66.67;0.85;0.92;-53;54;-63.29;0.26;0.51
00:20.7;-70;61;-66.72;0.84;0.92;;54;-63.29;0.27;0.52
00:20.7;;61;-66.72;0.81;0.9;-68;52;-63.31;0.28;0.52
00:20.7;;60;-66.67;0.79;0.89;-55;53;-63.3;0.28;0.53
00:20.8;-76;61;-66.82;0.78;0.89;;53;-63.3;0.28;0.53
00:20.8;-81;62;-67.05;0.78;0.88;;53;-63.3;0.29;0.54
00:20.8;;62;-67.05;0.74;0.86;-74;52;-63.32;0.3;0.54
00:20.9;;61;-67.11;0.72;0.85;-48;53;-63.25;0.3;0.55
00:20.9;-70;62;-67.16;0.72;0.85;;53;-63.25;0.3;0.55
00:20.9;-80;63;-67.37;0.71;0.85;;53;-63.25;0.31;0.55
00:20.9;;63;-67.37;0.66;0.81;-75;51;-63.27;0.32;0.56
00:20.9;;63;-67.37;0.66;0.81;-54;52;-63.26;0.32;0.57
00:21.0;;63;-67.37;0.66;0.81;-53;53;-63.24;0.32;0.57
00:21.0;;63;-67.37;0.66;0.81;-58;54;-63.26;0.33;0.57
00:21.0;;63;-67.37;0.63;0.79;-80;53;-63.38;0.33;0.58
00:21.1;-78;63;-67.7;0.62;0.79;;53;-63.38;0.34;0.58
00:21.1;-79;64;-67.88;0.63;0.79;;53;-63.38;0.34;0.59
00:21.1;;64;-67.88;0.63;0.8;-59;54;-63.42;0.35;0.59
00:21.1;;63;-68;0.6;0.78;-70;53;-63.33;0.36;0.6
00:21.2;-76;63;-67.94;0.6;0.77;;53;-63.33;0.36;0.6
00:21.2;-81;64;-68.14;0.61;0.78;;53;-63.33;0.37;0.61
00:21.2;;64;-68.14;0.61;0.78;-56;54;-63.4;0.37;0.61
00:21.3;;64;-68.14;0.62;0.78;-74;53;-63.44;0.38;0.62
00:21.3;;64;-68.14;0.62;0.79;-75;53;-63.47;0.38;0.62
00:21.3;-68;65;-68.14;0.63;0.8;;53;-63.47;0.39;0.62
00:21.3;;65;-68.14;0.64;0.8;-59;54;-63.5;0.39;0.63
00:21.4;-79;65;-68.38;0.64;0.8;;53;-63.6;0.4;0.63
00:21.4;-78;66;-68.53;0.66;0.81;;53;-63.6;0.41;0.64
00:21.4;;66;-68.53;0.67;0.82;-58;54;-63.61;0.41;0.64
00:21.5;;64;-68.84;0.67;0.82;-71;53;-63.89;0.43;0.66
00:21.5;;64;-68.84;0.69;0.83;-59;54;-63.92;0.44;0.66
00:21.5;-71;65;-68.88;0.72;0.85;;54;-63.92;0.45;0.67
00:21.5;-70;66;-68.89;0.74;0.86;;54;-63.92;0.46;0.68
00:21.6;;64;-69.11;0.77;0.88;-78;54;-63.97;0.47;0.68
00:21.6;;62;-69;0.8;0.9;-47;55;-63.89;0.48;0.69
00:21.6;-77;63;-69.13;0.83;0.91;;55;-63.89;0.48;0.7
00:21.6;-76;64;-69.23;0.87;0.93;;55;-63.86;0.49;0.7
00:21.7;;62;-69.39;0.91;0.95;-45;56;-63.77;0.5;0.71
00:21.7;-69;63;-69.38;0.94;0.97;;56;-63.77;0.5;0.71
00:21.8;;63;-69.38;0.98;0.99;-88;55;-64.02;0.52;0.72
00:21.8;;63;-69.38;1.02;1.01;-87;55;-64.14;0.53;0.73
00:21.8;;62;-69.44;1.06;1.03;-57;56;-64.15;0.54;0.73
00:21.8;;62;-69.44;1.09;1.04;-56;57;-64.16;0.55;0.74
00:21.8;-64;63;-69.35;1.12;1.06;;57;-64.16;0.56;0.75
00:21.9;;63;-69.35;1.16;1.08;-68;57;-64.16;0.57;0.76
00:21.9;;61;-69.33;1.19;1.09;-54;58;-64.15;0.58;0.76
00:22.0;;61;-69.33;1.23;1.11;-67;57;-64.15;0.59;0.77
00:22.0;;60;-69.42;1.26;1.12;-55;58;-64.15;0.6;0.78
00:22.0;;60;-69.42;1.29;1.14;-54;58;-64.13;0.61;0.78
00:22.1;;60;-69.42;1.33;1.15;-64;57;-64.08;0.62;0.79
00:22.1;;60;-69.42;1.36;1.17;-63;57;-64;0.63;0.79
00:22.1;;58;-69.52;1.4;1.18;-55;58;-64;0.64;0.8
00:22.1;-66;59;-69.46;1.43;1.2;;58;-64;0.64;0.8
00:22.1;-81;60;-69.65;1.47;1.21;;58;-64;0.65;0.8
00:22.3;-67;61;-69.61;1.52;1.23;;56;-63.9;0.65;0.81
00:22.3;;61;-69.61;1.58;1.26;-72;54;-64.1;0.65;0.81
00:22.4;-64;60;-69.92;1.64;1.28;;54;-64.1;0.66;0.81
00:22.4;-66;60;-69.97;1.72;1.31;;53;-64.23;0.66;0.81
00:22.5;-65;61;-69.89;1.77;1.33;;53;-64.23;0.66;0.81
00:22.5;;61;-69.89;1.82;1.35;-71;52;-64.19;0.67;0.82
00:22.5;;60;-69.97;1.88;1.37;-50;53;-64.13;0.67;0.82
00:22.6;;59;-70.12;1.98;1.41;-75;52;-64.02;0.67;0.82
00:22.6;;59;-70.12;2.02;1.42;-74;52;-64.04;0.67;0.82
00:22.7;;59;-70.12;2.07;1.44;-77;53;-64.24;0.68;0.82
00:22.7;-67;60;-70.07;2.11;1.45;;53;-64.24;0.68;0.83
00:22.7;-76;61;-70.16;2.16;1.47;;53;-64.24;0.69;0.83
00:22.7;;61;-70.16;2.22;1.49;-73;52;-64.34;0.7;0.83
00:22.8;;61;-70.16;2.28;1.51;-56;53;-64.44;0.7;0.84
00:22.8;-69;62;-70.15;2.32;1.52;;53;-64.44;0.71;0.84
00:22.8;-77;63;-70.25;2.36;1.54;;53;-64.44;0.72;0.85
00:22.8;;62;-70.42;2.43;1.56;-65;52;-64.44;0.72;0.85
00:22.9;;62;-70.42;2.49;1.58;-79;52;-64.68;0.72;0.85
00:22.9;-61;63;-70.27;2.53;1.59;;52;-64.68;0.73;0.85
00:22.9;;62;-70.39;2.59;1.61;-64;52;-64.65;0.73;0.85
00:23.0;;62;-70.39;2.64;1.62;-54;51;-64.57;0.73;0.85
00:23.0;;62;-70.39;2.68;1.64;-53;51;-64.53;0.74;0.86
00:23.0;-64;63;-70.29;2.71;1.65;;51;-64.53;0.75;0.86
00:23.0;-77;64;-70.39;2.75;1.66;;51;-64.53;0.75;0.87
00:23.1;;63;-70.32;2.78;1.67;-80;51;-64.8;0.73;0.85
00:23.1;;63;-70.32;2.82;1.68;-50;50;-64.69;0.73;0.85
00:23.1;;62;-70.35;2.84;1.69;-75;51;-64.8;0.72;0.85
00:23.2;;62;-70.35;2.87;1.69;-82;50;-65.08;0.73;0.85
00:23.2;-78;63;-70.48;2.91;1.71;;50;-65.08;0.74;0.86
00:23.3;;62;-70.5;2.92;1.71;-49;49;-65.08;0.72;0.85
00:23.3;-64;63;-70.4;2.95;1.72;;49;-65.08;0.74;0.86
00:23.3;-65;64;-70.31;2.98;1.73;;49;-65.08;0.75;0.87
00:23.3;;64;-70.31;3;1.73;-66;50;-65.01;0.76;0.87
00:23.4;;63;-70.35;3.01;1.73;-48;49;-64.97;0.76;0.87
00:23.4;-61;64;-70.2;3.03;1.74;;49;-64.97;0.77;0.88
00:23.5;;64;-70.2;3.02;1.74;-70;50;-64.96;0.76;0.87
00:23.5;;62;-70.06;3.02;1.74;-55;50;-64.94;0.75;0.86
00:23.5;-62;63;-69.94;3.03;1.74;;50;-64.94;0.76;0.87
00:23.6;;61;-69.98;3.03;1.74;-77;51;-65;0.74;0.86
00:23.6;;61;-69.98;3.04;1.74;-78;51;-65.05;0.75;0.87
00:23.6;;61;-69.98;3.04;1.74;-49;51;-64.82;0.75;0.87
00:23.6;-60;62;-69.82;3.05;1.75;;51;-64.82;0.76;0.87
00:23.6;-76;63;-69.92;3.06;1.75;;51;-64.82;0.76;0.87
00:23.7;;62;-70.05;3.07;1.75;-82;51;-64.95;0.76;0.87
00:23.7;;62;-70.05;3.08;1.75;-81;51;-65.03;0.77;0.88
00:23.7;;62;-70.05;3.09;1.76;-50;51;-65.01;0.76;0.87
00:23.7;-59;63;-69.87;3.09;1.76;;51;-65.01;0.77;0.88
00:23.8;;63;-69.87;3.09;1.76;-79;51;-65.08;0.77;0.88
00:23.8;;63;-69.87;3.09;1.76;-78;51;-65.12;0.78;0.88
00:23.8;;63;-69.87;3.09;1.76;-51;52;-65.06;0.79;0.89
00:23.8;;63;-69.87;3.1;1.76;-77;53;-65.26;0.8;0.89
00:23.8;-63;64;-69.77;3.1;1.76;;53;-65.26;0.81;0.9
00:23.9;;63;-69.83;3.09;1.76;-73;52;-65.28;0.8;0.89
00:23.9;;63;-69.83;3.09;1.76;-72;52;-65.26;0.81;0.9
00:23.9;;63;-69.83;3.09;1.76;-51;53;-65.2;0.82;0.9
00:23.9;-61;64;-69.69;3.08;1.76;;53;-65.24;0.81;0.9
00:24.0;;63;-69.81;3.06;1.75;-77;52;-65.3;0.8;0.89
00:24.0;;63;-69.81;3.06;1.75;-53;53;-65.26;0.8;0.9
00:24.0;-67;64;-69.77;3.05;1.75;;53;-65.39;0.8;0.89
00:24.1;;64;-69.77;3.04;1.74;-71;52;-65.43;0.8;0.89
00:24.1;;62;-70;3.03;1.74;-52;53;-65.38;0.78;0.88
00:24.1;-59;63;-69.83;3.03;1.74;;53;-65.38;0.79;0.89
00:24.2;;63;-69.83;3.01;1.74;-64;52;-65.41;0.78;0.88
00:24.2;;63;-69.83;3.01;1.73;-77;52;-65.44;0.79;0.89
00:24.2;;62;-69.89;2.98;1.73;-55;53;-65.42;0.77;0.88
00:24.2;-60;63;-69.73;2.96;1.72;;53;-65.44;0.76;0.87
00:24.3;;63;-69.73;2.94;1.72;-60;52;-65.27;0.76;0.87
00:24.3;;61;-69.9;2.91;1.71;-49;53;-65.19;0.74;0.86
00:24.4;;60;-69.97;2.86;1.69;-56;52;-64.92;0.71;0.84
00:24.4;;59;-70.07;2.84;1.69;-55;52;-64.76;0.69;0.83
00:24.4;;59;-70.07;2.84;1.69;-56;53;-64.76;0.69;0.83
00:24.4;-68;60;-70.03;2.82;1.68;;53;-64.73;0.68;0.82
00:24.5;-67;61;-69.98;2.81;1.68;;53;-64.73;0.68;0.82
00:24.5;;61;-69.98;2.76;1.66;-62;51;-64.3;0.66;0.81
00:24.5;;61;-69.98;2.75;1.66;-63;51;-64.21;0.65;0.81
00:24.5;;59;-69.97;2.69;1.64;-69;52;-64.33;0.64;0.8
00:24.6;-64;60;-69.87;2.64;1.62;;52;-64.28;0.62;0.79
00:24.6;;59;-69.97;2.56;1.6;-64;52;-64.3;0.61;0.78
00:24.7;-67;60;-69.92;2.55;1.6;;52;-64.3;0.6;0.78
00:24.7;;60;-69.92;2.54;1.6;-63;53;-64.36;0.6;0.77
00:24.7;;59;-69.98;2.46;1.57;-72;52;-64.36;0.59;0.77
00:24.7;;58;-70.03;2.42;1.55;-66;53;-64.45;0.58;0.76
00:24.8;;58;-70.03;2.41;1.55;-65;54;-64.53;0.57;0.76
00:24.8;;57;-69.91;2.24;1.5;-86;53;-64.54;0.56;0.75
00:24.8;;56;-69.8;2.2;1.48;-87;53;-64.66;0.55;0.74
00:24.8;;56;-69.8;2.19;1.48;-69;54;-64.78;0.55;0.74
00:24.9;;56;-69.8;2.18;1.48;-70;55;-64.9;0.55;0.74
00:24.9;-64;57;-69.7;2.1;1.45;;55;-64.8;0.54;0.74
00:24.9;;57;-69.7;2.06;1.43;-67;54;-64.54;0.54;0.73
00:25.0;;56;-69.73;2.01;1.42;-60;55;-64.57;0.53;0.73
00:25.0;-74;57;-69.81;1.93;1.39;;54;-64.54;0.53;0.73
00:25.0;-75;58;-69.9;1.92;1.39;;54;-64.54;0.53;0.73
00:25.1;;57;-69.84;1.8;1.34;-55;54;-64.65;0.52;0.72
00:25.1;-62;58;-69.71;1.71;1.31;;52;-64.76;0.51;0.72
00:25.1;-63;59;-69.59;1.7;1.31;;52;-64.76;0.51;0.72
00:25.1;;59;-69.59;1.61;1.27;-68;52;-64.65;0.51;0.71
00:25.2;;58;-69.55;1.56;1.25;-59;53;-64.67;0.5;0.71
00:25.2;-70;59;-69.56;1.52;1.23;;52;-64.72;0.5;0.71
00:25.9;;51;-69.12;0.63;0.8;-67;47;-65.03;0.37;0.61
00:25.9;;50;-69.1;0.59;0.77;-48;47;-64.92;0.37;0.6
00:25.9;;49;-68.88;0.56;0.75;-62;48;-64.81;0.36;0.6
00:25.9;;49;-68.88;0.56;0.75;-55;48;-64.78;0.35;0.6
00:25.9;;49;-68.88;0.56;0.75;-48;48;-64.69;0.35;0.59
00:25.9;;49;-68.88;0.56;0.75;-78;48;-64.9;0.35;0.59
00:25.9;;49;-68.88;0.56;0.75;-69;49;-64.86;0.35;0.59
00:25.9;;49;-68.88;0.56;0.75;-68;50;-64.82;0.35;0.59
00:25.9;-71;50;-68.92;0.56;0.75;;50;-64.82;0.35;0.59
00:25.9;;50;-68.92;0.56;0.75;-67;51;-64.77;0.35;0.59
00:25.9;-73;51;-69;0.56;0.75;;51;-64.77;0.34;0.59
00:25.9;;51;-69;0.53;0.73;-56;50;-64.72;0.33;0.58
00:26.0;;51;-69;0.44;0.66;-69;49;-64.78;0.31;0.56
00:26.0;;51;-69;0.44;0.66;-55;50;-64.76;0.31;0.55
00:26.0;-68;52;-68.98;0.44;0.66;;50;-64.76;0.31;0.55
00:26.0;-80;53;-69.19;0.44;0.66;;50;-64.76;0.3;0.55
00:26.1;;51;-68.82;0.35;0.59;-64;49;-64.59;0.28;0.52
00:26.1;;51;-68.82;0.35;0.6;-58;50;-64.59;0.27;0.52
00:26.1;;51;-68.82;0.36;0.6;-59;51;-64.6;0.27;0.52
00:26.2;;49;-68.43;0.32;0.56;-67;51;-64.56;0.25;0.5
00:26.2;;49;-68.43;0.31;0.56;-61;51;-64.61;0.24;0.49
00:26.2;;49;-68.43;0.32;0.57;-80;51;-64.83;0.24;0.48
00:26.2;-69;50;-68.44;0.33;0.57;;51;-64.83;0.23;0.48
00:26.3;;49;-68.45;0.28;0.53;-72;50;-64.76;0.2;0.45
00:26.3;;49;-68.45;0.29;0.54;-57;50;-64.76;0.2;0.45
00:26.3;-76;50;-68.6;0.3;0.55;;50;-64.76;0.2;0.45
00:26.3;-75;51;-68.73;0.3;0.55;;50;-64.76;0.2;0.45
00:26.4;;49;-68.33;0.3;0.54;-68;51;-64.72;0.19;0.43
00:26.4;;49;-68.33;0.3;0.55;-53;51;-64.68;0.18;0.43
00:26.4;-74;50;-68.44;0.31;0.55;;51;-64.68;0.18;0.42
00:26.4;-75;51;-68.57;0.31;0.56;;51;-64.68;0.18;0.42
00:26.5;;51;-68.57;0.31;0.56;-69;51;-64.66;0.18;0.42
00:26.5;;50;-68.52;0.32;0.56;-55;51;-64.62;0.17;0.41
00:26.5;-65;50;-68.42;0.32;0.57;;51;-64.62;0.17;0.41
00:26.5;-66;51;-68.37;0.33;0.58;;51;-64.62;0.17;0.41
00:26.6;;50;-68.2;0.34;0.59;-81;51;-64.76;0.16;0.4
00:26.7;-70;50;-68.08;0.36;0.6;;51;-64.76;0.15;0.39
00:26.7;;49;-68.06;0.38;0.61;-57;51;-64.88;0.14;0.38
00:26.7;;49;-68.06;0.39;0.62;-56;51;-64.85;0.14;0.38
00:26.7;;49;-68.06;0.4;0.63;-69;52;-64.82;0.14;0.38
00:26.7;-67;50;-68.04;0.41;0.64;;52;-64.82;0.14;0.37
00:26.8;-76;51;-68.2;0.42;0.65;;52;-64.82;0.14;0.37
00:26.8;;51;-68.2;0.44;0.66;-57;50;-64.48;0.14;0.37
