timestamp;h_raw;h5S_count;h5S_mean;h5S_variance;h5S_std;s_raw;s5S_count;s5S_mean;s5S_variance;s5S_std
00:17.8;;50;-70.2;0.27;0.52;-60;48;-67.36;0.28;0.53
00:17.8;;50;-70.2;0.27;0.52;-77;48;-67.4;0.28;0.53
00:17.8;;50;-70.2;0.27;0.52;-75;48;-67.43;0.28;0.53
00:17.8;-71;51;-70.22;0.26;0.51;;48;-67.43;0.28;0.52
00:17.9;-72;51;-70.22;0.24;0.49;;46;-67.43;0.28;0.53
00:17.9;-71;52;-70.23;0.24;0.49;;46;-67.43;0.28;0.53
00:17.9;;52;-70.23;0.24;0.49;-72;47;-67.53;0.28;0.53
00:17.9;;52;-70.23;0.24;0.49;-78;47;-67.58;0.28;0.53
00:18.0;;51;-70.06;0.21;0.45;-74;47;-67.39;0.28;0.53
00:18.0;;51;-70.06;0.2;0.45;-75;47;-67.41;0.27;0.52
00:18.0;-67;52;-70;0.2;0.45;;47;-67.41;0.27;0.52
00:18.0;-68;53;-69.96;0.2;0.45;;47;-67.41;0.27;0.52
00:18.1;;52;-70.12;0.19;0.43;-76;47;-67.5;0.26;0.51
00:18.2;;52;-70.12;0.17;0.42;-63;47;-67.47;0.24;0.49
00:18.2;;52;-70.12;0.17;0.42;-62;47;-67.47;0.24;0.49
00:18.2;;52;-70.12;0.17;0.41;-69;48;-67.44;0.24;0.49
00:18.3;;51;-70.33;0.17;0.41;-58;47;-67.33;0.23;0.48
00:18.3;-72;52;-70.37;0.16;0.41;;47;-67.33;0.23;0.48
00:18.3;-80;53;-70.55;0.16;0.41;;47;-67.33;0.23;0.48
00:18.3;;53;-70.55;0.16;0.41;-78;48;-67.39;0.22;0.47
00:18.3;;53;-70.55;0.17;0.41;-77;48;-67.44;0.22;0.47
00:18.4;;51;-70.71;0.16;0.4;-59;48;-67.35;0.21;0.46
00:18.4;;51;-70.71;0.16;0.4;-62;48;-67.24;0.21;0.46
00:18.4;;51;-70.71;0.16;0.4;-63;48;-67.16;0.21;0.46
00:18.4;-69;52;-70.67;0.16;0.4;;48;-67.1;0.2;0.45
00:18.5;;51;-70.65;0.16;0.4;-56;47;-66.92;0.19;0.44
00:18.5;-67;52;-70.58;0.16;0.4;;47;-66.92;0.19;0.44
00:18.6;;51;-70.61;0.16;0.4;-61;47;-66.84;0.18;0.43
00:18.6;-73;52;-70.65;0.16;0.4;;47;-66.84;0.19;0.43
00:18.7;;50;-70.54;0.15;0.39;-70;46;-66.88;0.18;0.43
00:18.7;;50;-70.54;0.15;0.39;-69;46;-66.85;0.19;0.43
00:18.8;;49;-70.51;0.15;0.38;-60;46;-66.92;0.19;0.43
00:18.8;-71;50;-70.52;0.15;0.38;;46;-66.92;0.19;0.43
00:18.9;;49;-70.57;0.13;0.37;-63;45;-67.26;0.19;0.44
00:19.0;;49;-70.57;0.14;0.37;-76;45;-67.3;0.19;0.44
00:19.0;;48;-70.73;0.13;0.37;-70;45;-67.39;0.19;0.44
00:19.0;-66;49;-70.63;0.14;0.37;;45;-67.39;0.19;0.44
00:19.1;;49;-70.63;0.14;0.37;-72;45;-67.39;0.19;0.44
00:19.1;-61;49;-70.61;0.14;0.37;;44;-67.43;0.19;0.44
00:19.2;;47;-70.49;0.14;0.37;-72;45;-67.41;0.2;0.44
00:19.3;-62;48;-70.31;0.14;0.37;;45;-67.41;0.19;0.44
00:19.3;-61;49;-70.12;0.14;0.37;;45;-67.41;0.19;0.44
00:19.3;;49;-70.12;0.14;0.37;-81;45;-67.51;0.19;0.44
00:19.3;;49;-70.12;0.14;0.37;-80;45;-67.6;0.19;0.44
00:19.3;;48;-70.27;0.14;0.37;-63;44;-67.24;0.19;0.44
00:19.4;-69;49;-70.24;0.14;0.37;;44;-67.24;0.19;0.44
00:19.4;;49;-70.24;0.14;0.37;-75;44;-67.28;0.19;0.43
00:19.4;;48;-70.46;0.14;0.37;-60;44;-67.1;0.19;0.43
00:19.5;-73;49;-70.51;0.14;0.37;;44;-67.1;0.19;0.43
00:19.5;;49;-70.51;0.14;0.37;-72;44;-67.1;0.19;0.43
00:20.1;-72;43;-70.72;0.16;0.4;;38;-67.57;0.1;0.32
00:20.2;;43;-70.72;0.16;0.4;-59;39;-67.52;0.1;0.32
00:20.2;;43;-70.72;0.16;0.4;-60;40;-67.49;0.1;0.32
00:20.2;;43;-70.72;0.16;0.41;-64;39;-67.56;0.1;0.32
00:20.2;;43;-70.72;0.17;0.41;-63;40;-67.44;0.1;0.32
00:20.2;-78;44;-70.89;0.17;0.41;;40;-67.44;0.1;0.32
00:20.2;-76;45;-71;0.18;0.42;;40;-67.44;0.1;0.31
00:20.2;;45;-71;0.18;0.43;-64;41;-67.34;0.1;0.31
00:20.2;;45;-71;0.19;0.43;-59;41;-67.3;0.1;0.31
00:20.2;-69;46;-70.96;0.19;0.44;;41;-67.3;0.1;0.31
00:20.2;;46;-70.96;0.2;0.44;-80;42;-67.39;0.1;0.31
00:20.3;;46;-70.96;0.2;0.45;-68;42;-67.46;0.1;0.31
00:20.3;-75;47;-71.04;0.2;0.45;;42;-67.46;0.09;0.31
00:20.4;;47;-71.04;0.21;0.46;-76;42;-67.67;0.09;0.31
00:20.4;-70;47;-71.04;0.22;0.47;;41;-67.57;0.09;0.3
00:20.4;;47;-71.04;0.22;0.47;-78;42;-67.64;0.09;0.3
00:20.4;-69;48;-71;0.23;0.48;;42;-67.64;0.09;0.3
00:20.5;;48;-71;0.23;0.48;-67;42;-67.6;0.09;0.29
00:20.5;;47;-71;0.24;0.49;-77;42;-67.65;0.08;0.28
00:20.5;-72;48;-71.02;0.24;0.49;;42;-67.65;0.08;0.28
00:20.6;;48;-71.02;0.25;0.5;-60;41;-67.58;0.07;0.26
00:20.6;-90;47;-71.06;0.26;0.51;;41;-67.58;0.06;0.24
00:20.6;;47;-71.06;0.26;0.51;-73;42;-67.58;0.06;0.24
00:20.6;;47;-71.06;0.26;0.51;-81;43;-67.69;0.06;0.25
00:20.6;-91;48;-71.48;0.28;0.52;;43;-67.69;0.06;0.25
00:20.7;;48;-71.48;0.29;0.54;-59;43;-67.69;0.06;0.24
00:20.7;-71;48;-71.48;0.3;0.55;;42;-67.68;0.05;0.23
00:20.7;-72;49;-71.49;0.31;0.56;;42;-67.68;0.05;0.23
00:20.7;;49;-71.49;0.32;0.57;-67;43;-67.62;0.05;0.23
00:20.8;;49;-71.49;0.33;0.58;-55;42;-67.56;0.05;0.23
00:20.8;-77;50;-71.6;0.34;0.59;;42;-67.56;0.05;0.23
00:20.8;;50;-71.6;0.36;0.6;-69;42;-67.52;0.05;0.23
00:20.9;;50;-71.6;0.37;0.6;-56;43;-67.44;0.05;0.23
00:20.9;-79;51;-71.75;0.38;0.62;;43;-67.46;0.05;0.23
00:20.9;-80;52;-71.9;0.4;0.63;;43;-67.46;0.05;0.23
00:21.0;;52;-71.9;0.41;0.64;-67;43;-67.4;0.05;0.23
00:21.0;-70;52;-72.06;0.44;0.66;;42;-67.51;0.05;0.23
00:21.1;;52;-72.06;0.46;0.68;-68;42;-67.46;0.05;0.23
00:21.1;;52;-72.06;0.48;0.69;-58;43;-67.4;0.05;0.23
00:21.1;-74;53;-72.09;0.49;0.7;;42;-67.48;0.05;0.23
00:21.2;;53;-72.09;0.51;0.71;-63;42;-67.38;0.05;0.23
00:21.2;;53;-72.09;0.53;0.73;-79;42;-67.46;0.05;0.23
00:21.2;;53;-72.09;0.54;0.74;-57;42;-67.48;0.05;0.23
00:21.2;;53;-72.09;0.56;0.75;-56;43;-67.4;0.05;0.23
00:21.3;-91;53;-72.45;0.59;0.77;;43;-67.4;0.05;0.23
00:21.3;;53;-72.45;0.61;0.78;-78;43;-67.46;0.05;0.23
00:21.3;;53;-72.45;0.63;0.8;-61;44;-67.44;0.05;0.23
00:21.4;;52;-72.65;0.66;0.81;-76;43;-67.98;0.05;0.22
00:21.5;;50;-72.7;0.68;0.82;-80;43;-68.25;0.04;0.21
00:21.5;-74;51;-72.73;0.71;0.84;;43;-68.25;0.05;0.22
00:21.5;-73;52;-72.73;0.74;0.86;;43;-68.25;0.05;0.23
00:21.5;;52;-72.73;0.76;0.87;-68;44;-68.31;0.06;0.24
00:21.6;;51;-72.55;0.78;0.88;-78;42;-68.15;0.06;0.25
00:21.6;-71;52;-72.52;0.8;0.89;;42;-68.15;0.06;0.25
00:21.6;-70;53;-72.47;0.81;0.9;;42;-68.15;0.07;0.26
00:21.6;;53;-72.47;0.83;0.91;-77;43;-68.32;0.07;0.27
00:21.6;;53;-72.47;0.85;0.92;-79;43;-68.5;0.08;0.28
00:21.7;;51;-72.75;0.87;0.93;-72;43;-68.48;0.09;0.3
00:21.7;;51;-72.75;0.89;0.94;-73;43;-68.48;0.09;0.31
00:21.8;;50;-72.8;0.91;0.95;-71;42;-68.12;0.1;0.31
00:21.8;-73;51;-72.8;0.93;0.96;;42;-68.12;0.1;0.32
00:21.8;;51;-72.8;0.95;0.97;-56;43;-68.04;0.1;0.32
00:21.9;;49;-73.1;0.96;0.98;-75;42;-68;0.11;0.33
00:21.9;;49;-73.1;0.99;1;-74;42;-68.02;0.11;0.33
00:21.9;-70;50;-73.04;1.02;1.01;;42;-68.02;0.11;0.33
00:22.0;;49;-73.08;1.02;1.01;-62;41;-67.76;0.11;0.33
00:22.0;-69;50;-73;1.04;1.02;;41;-67.76;0.11;0.33
00:22.0;-70;51;-72.94;1.06;1.03;;41;-67.76;0.11;0.33
00:22.0;;51;-72.94;1.08;1.04;-57;42;-67.68;0.11;0.33
00:22.0;;51;-72.94;1.1;1.05;-58;43;-67.62;0.11;0.33
00:22.1;;50;-72.94;1.09;1.04;-78;42;-67.76;0.11;0.33
00:22.1;-78;51;-73.04;1.11;1.05;;42;-67.76;0.11;0.33
00:22.1;;51;-73.04;1.12;1.06;-57;43;-67.68;0.11;0.33
00:22.1;-77;52;-73.12;1.15;1.07;;43;-67.68;0.11;0.33
00:22.2;;51;-73.24;1.15;1.07;-62;43;-67.58;0.11;0.33
00:22.2;-64;52;-73.06;1.16;1.08;;43;-67.58;0.11;0.33
00:22.2;;52;-73.06;1.16;1.08;-60;43;-67.57;0.11;0.33
00:22.3;;50;-73;1.13;1.06;-63;43;-67.57;0.11;0.33
00:22.3;-72;51;-72.98;1.15;1.07;;43;-67.57;0.11;0.33
00:22.3;;51;-72.98;1.16;1.08;-55;44;-67.48;0.11;0.33
00:22.3;;51;-72.98;1.17;1.08;-56;45;-67.41;0.11;0.33
00:22.4;-67;52;-72.87;1.17;1.08;;44;-67.44;0.11;0.32
00:22.4;;52;-72.87;1.18;1.09;-64;45;-67.46;0.1;0.32
00:22.5;;52;-72.87;1.18;1.08;-63;45;-67.5;0.1;0.32
00:22.5;;52;-72.87;1.16;1.08;-91;44;-67.7;0.1;0.32
00:22.5;-68;53;-72.77;1.16;1.08;;44;-67.7;0.1;0.32
00:22.6;;53;-72.77;1.15;1.07;-64;44;-67.74;0.1;0.32
00:22.6;;53;-72.77;1.16;1.08;-65;44;-67.76;0.1;0.32
00:22.6;;51;-72.24;1.14;1.07;-71;45;-67.74;0.11;0.32
00:22.6;;51;-72.24;1.14;1.07;-72;46;-67.74;0.1;0.32
00:22.6;-62;52;-72.04;1.13;1.06;;46;-67.74;0.1;0.32
00:22.7;;52;-72.04;1.13;1.06;-67;46;-67.78;0.1;0.32
00:22.7;;50;-72.14;1.11;1.05;-76;46;-67.9;0.11;0.33
00:22.7;;50;-72.14;1.11;1.05;-75;46;-67.93;0.11;0.33
00:22.7;-68;51;-72.06;1.1;1.05;;46;-67.93;0.11;0.33
00:22.7;-67;52;-71.96;1.1;1.05;;46;-67.93;0.11;0.33
00:22.8;;52;-71.96;1.09;1.04;-62;47;-67.92;0.11;0.33
00:22.8;;51;-71.98;1.06;1.03;-76;46;-67.92;0.11;0.33
00:22.8;-72;52;-71.98;1.06;1.03;;46;-67.92;0.11;0.33
00:22.9;;52;-71.98;1.05;1.03;-60;47;-67.89;0.11;0.33
00:22.9;;52;-71.98;1.05;1.02;-61;47;-67.86;0.11;0.33
00:22.9;;50;-72;1.02;1.01;-70;47;-67.68;0.11;0.33
00:23.0;;50;-72;1.01;1.01;-55;47;-67.6;0.11;0.33
00:23.0;;48;-72.19;0.96;0.98;-85;47;-67.59;0.11;0.33
00:23.0;;48;-72.19;0.96;0.98;-86;47;-67.72;0.11;0.33
00:23.0;-71;49;-72.16;0.95;0.98;;47;-67.72;0.11;0.33
00:23.1;;49;-72.16;0.94;0.97;-58;47;-67.54;0.11;0.33
00:23.1;;49;-72.16;0.94;0.97;-57;48;-67.48;0.11;0.33
00:23.1;-72;50;-72.16;0.93;0.96;;48;-67.48;0.11;0.33
00:23.1;;50;-72.16;0.93;0.96;-60;48;-67.34;0.11;0.33
00:23.2;-70;51;-72.12;0.92;0.96;;48;-67.34;0.11;0.33
00:23.2;;51;-72.12;0.92;0.96;-58;49;-67.31;0.11;0.33
00:23.2;;51;-72.12;0.88;0.94;-53;47;-67.13;0.11;0.33
00:23.3;;51;-72.12;0.87;0.93;-51;47;-66.91;0.11;0.34
00:23.3;-69;52;-72.06;0.87;0.93;;47;-66.91;0.12;0.34
00:23.3;-70;53;-72.02;0.86;0.93;;47;-66.91;0.12;0.34
00:23.3;;53;-72.02;0.86;0.93;-57;48;-66.86;0.12;0.35
00:23.3;;53;-72.02;0.85;0.92;-80;49;-67.05;0.12;0.35
00:23.4;-76;52;-71.94;0.82;0.91;;48;-66.98;0.12;0.35
00:23.4;-77;53;-72.04;0.81;0.9;;48;-66.98;0.13;0.36
00:23.4;;53;-72.04;0.81;0.9;-58;48;-66.94;0.13;0.36
00:23.5;;52;-72.1;0.79;0.89;-56;47;-67;0.13;0.36
00:23.5;;52;-72.1;0.79;0.89;-55;48;-66.82;0.13;0.36
00:23.5;-75;53;-72.15;0.79;0.89;;48;-66.82;0.13;0.37
00:23.5;-74;54;-72.19;0.78;0.88;;48;-66.82;0.14;0.37
00:23.5;;54;-72.19;0.78;0.88;-57;48;-66.77;0.14;0.37
00:23.6;;53;-72.28;0.76;0.87;-61;48;-66.72;0.14;0.37
00:23.6;;53;-72.28;0.76;0.87;-60;48;-66.62;0.15;0.38
00:23.6;;53;-72.28;0.76;0.87;-58;49;-66.57;0.15;0.39
00:23.7;;52;-72.27;0.74;0.86;-84;49;-66.8;0.15;0.39
00:23.7;-61;53;-72.06;0.74;0.86;;49;-66.8;0.15;0.39
00:23.7;;53;-72.06;0.73;0.86;-88;49;-66.96;0.15;0.39
00:23.7;;53;-72.06;0.73;0.85;-62;50;-66.96;0.15;0.39
00:23.8;;53;-72.06;0.71;0.84;-69;50;-66.98;0.15;0.39
00:23.8;-60;54;-71.83;0.71;0.84;;50;-66.98;0.15;0.39
00:23.9;;53;-71.85;0.69;0.83;-70;49;-66.98;0.15;0.39
00:23.9;-90;54;-72.19;0.68;0.83;;49;-66.98;0.15;0.39
00:23.9;-83;55;-72.38;0.68;0.82;;49;-66.98;0.15;0.39
00:23.9;;55;-72.38;0.68;0.82;-63;50;-66.99;0.15;0.39
00:24.0;;55;-72.38;0.66;0.81;-73;49;-66.96;0.15;0.39
00:24.0;-69;56;-72.32;0.65;0.81;;49;-66.96;0.16;0.39
00:24.0;;56;-72.32;0.65;0.81;-61;50;-66.94;0.16;0.4
00:24.0;;56;-72.32;0.65;0.8;-80;51;-67.12;0.16;0.4
00:24.1;-72;56;-72.43;0.63;0.79;;50;-67.04;0.16;0.4
00:24.1;-73;57;-72.44;0.62;0.79;;50;-67.04;0.16;0.4
00:24.1;;57;-72.44;0.62;0.79;-67;50;-67.09;0.16;0.4
00:24.2;;56;-72.64;0.61;0.78;-78;51;-67.14;0.16;0.4
00:24.2;-75;57;-72.68;0.61;0.78;;51;-67.14;0.16;0.4
00:24.2;;57;-72.68;0.6;0.77;-60;51;-67.03;0.16;0.4
00:24.3;;55;-73.09;0.53;0.73;-74;50;-66.88;0.17;0.41
00:24.3;;55;-73.09;0.53;0.73;-57;50;-66.82;0.17;0.41
00:24.3;;55;-73.09;0.54;0.73;-56;50;-66.77;0.17;0.41
00:24.3;-63;56;-72.91;0.54;0.73;;50;-66.77;0.17;0.42
00:24.4;;55;-72.98;0.48;0.7;-60;50;-66.61;0.18;0.42
00:24.4;;55;-72.98;0.48;0.7;-61;51;-66.51;0.18;0.43
00:24.4;;55;-72.98;0.49;0.7;-60;51;-66.49;0.19;0.43
00:24.4;;55;-72.98;0.47;0.69;-59;51;-66.48;0.19;0.44
00:24.5;;54;-72.98;0.45;0.67;-67;51;-66.43;0.2;0.45
00:24.5;-71;55;-72.95;0.45;0.67;;51;-66.43;0.21;0.45
00:24.5;-70;56;-72.89;0.45;0.67;;51;-66.43;0.21;0.46
00:24.6;;56;-72.89;0.45;0.67;-58;51;-66.4;0.22;0.47
00:24.6;;56;-72.89;0.45;0.67;-63;52;-66.32;0.22;0.47
00:24.6;-59;57;-72.65;0.45;0.67;;52;-66.32;0.23;0.48
00:24.6;-60;58;-72.43;0.44;0.67;;52;-66.32;0.23;0.48
00:24.7;;58;-72.43;0.44;0.66;-81;52;-66.5;0.24;0.49
00:24.7;;58;-72.43;0.44;0.66;-77;53;-66.56;0.24;0.49
00:24.7;-58;59;-72.19;0.44;0.66;;53;-66.56;0.24;0.49
00:24.8;;59;-72.19;0.43;0.66;-57;53;-66.5;0.25;0.5
00:24.8;;59;-72.19;0.43;0.66;-63;54;-66.43;0.25;0.5
00:24.9;;59;-72.19;0.43;0.66;-55;54;-66.37;0.26;0.51
00:24.9;;59;-72.19;0.43;0.65;-53;54;-66.29;0.26;0.51
00:24.9;;59;-72.19;0.42;0.65;-71;55;-66.3;0.27;0.52
00:25.0;-61;60;-72;0.42;0.65;;55;-66.3;0.27;0.52
00:25.0;;60;-72;0.42;0.65;-85;56;-66.42;0.28;0.52
00:25.0;;60;-72;0.42;0.65;-87;57;-66.56;0.28;0.53
00:25.1;-64;61;-71.87;0.42;0.64;;57;-66.56;0.28;0.53
00:25.1;;61;-71.87;0.41;0.64;-70;57;-66.63;0.28;0.53
00:25.1;;61;-71.87;0.41;0.64;-83;58;-66.73;0.28;0.53
00:25.2;;59;-71.76;0.35;0.59;-72;57;-66.92;0.29;0.54
00:25.2;;57;-71.74;0.31;0.56;-77;56;-66.99;0.3;0.54
00:25.2;;57;-71.74;0.31;0.56;-76;56;-67.03;0.3;0.54
00:25.3;-65;58;-71.62;0.31;0.55;;55;-66.97;0.3;0.54
00:25.3;;57;-71.56;0.3;0.55;-70;55;-66.96;0.3;0.54
00:25.4;-68;58;-71.5;0.3;0.55;;55;-66.96;0.3;0.54
00:25.4;;58;-71.5;0.3;0.54;-61;55;-66.82;0.3;0.54
00:25.4;;56;-71.57;0.27;0.52;-69;55;-66.74;0.3;0.55
00:25.4;;56;-71.57;0.28;0.53;-68;55;-66.72;0.3;0.55
00:25.5;-79;57;-71.7;0.27;0.52;;54;-66.67;0.3;0.55
00:25.5;;57;-71.7;0.27;0.52;-59;55;-66.65;0.3;0.55
00:25.6;;56;-71.7;0.25;0.5;-80;55;-66.67;0.31;0.55
00:25.6;;56;-71.7;0.25;0.5;-81;55;-66.75;0.31;0.55
00:25.6;;56;-71.7;0.25;0.5;-57;55;-66.72;0.31;0.55
00:25.6;-78;57;-71.81;0.25;0.5;;55;-66.72;0.31;0.55
00:25.6;-77;58;-71.9;0.25;0.5;;55;-66.72;0.31;0.55
00:25.6;;56;-71.23;0.23;0.47;-60;55;-66.53;0.31;0.56
00:25.8;-76;55;-71.31;0.22;0.47;;53;-66.66;0.32;0.56
00:25.8;;55;-71.31;0.22;0.47;-56;54;-66.6;0.32;0.56
00:25.9;;54;-71.2;0.22;0.47;-62;54;-66.54;0.32;0.57
00:25.9;-67;55;-71.13;0.23;0.48;;53;-66.6;0.32;0.57
00:25.9;;55;-71.13;0.24;0.49;-58;54;-66.56;0.32;0.57
00:26.0;;53;-70.81;0.25;0.5;-63;54;-66.53;0.33;0.57
00:26.0;;53;-70.81;0.26;0.51;-59;55;-66.5;0.33;0.58
00:26.1;;52;-70.83;0.28;0.52;-75;55;-66.56;0.33;0.58
00:26.1;;52;-70.83;0.29;0.54;-76;55;-66.6;0.34;0.58
00:26.1;-78;53;-70.96;0.3;0.54;;54;-66.63;0.34;0.58
00:26.1;;53;-70.96;0.31;0.55;-60;55;-66.62;0.34;0.58
00:26.1;;53;-70.96;0.31;0.56;-79;56;-66.78;0.34;0.58
00:26.2;;52;-70.9;0.33;0.57;-79;56;-66.84;0.34;0.58
00:26.2;;52;-70.9;0.34;0.58;-80;56;-66.92;0.34;0.58
00:26.2;-68;53;-70.85;0.35;0.59;;54;-67.03;0.34;0.58
00:26.2;;53;-70.85;0.36;0.6;-73;55;-67.12;0.34;0.58
00:26.3;;52;-70.46;0.38;0.62;-88;55;-67.2;0.34;0.58
00:26.3;-64;53;-70.34;0.4;0.63;;54;-67.22;0.34;0.58
00:26.3;-65;54;-70.24;0.42;0.65;;54;-67.22;0.34;0.58
00:26.4;;54;-70.24;0.44;0.67;-61;55;-67.2;0.33;0.58
00:26.4;;54;-70.24;0.46;0.68;-77;55;-67.24;0.33;0.58
00:26.4;;54;-70.24;0.48;0.69;-79;55;-67.3;0.33;0.57
00:26.4;-61;55;-70.07;0.51;0.71;;54;-67.18;0.33;0.57
00:26.5;;53;-69.94;0.54;0.73;-75;54;-67.14;0.31;0.56
00:26.5;-73;54;-70;0.56;0.75;;53;-67.08;0.3;0.55
00:26.5;-72;55;-70.04;0.58;0.76;;53;-67.08;0.3;0.55
00:26.6;;55;-70.04;0.6;0.78;-59;54;-67.05;0.3;0.55
00:26.6;;53;-70.02;0.63;0.8;-69;54;-66.98;0.28;0.53
00:26.6;-69;54;-70;0.66;0.81;;52;-66.68;0.26;0.51
00:26.7;;54;-70;0.68;0.83;-56;53;-66.62;0.26;0.51
00:26.7;;54;-70;0.7;0.84;-57;54;-66.59;0.26;0.51
00:26.7;;54;-70;0.72;0.85;-72;54;-66.58;0.24;0.49
00:26.7;-68;55;-69.96;0.74;0.86;;54;-66.58;0.24;0.49
00:26.8;;55;-69.96;0.76;0.87;-68;54;-66.55;0.24;0.49
00:26.8;-70;55;-69.91;0.79;0.89;;53;-66.6;0.23;0.48
00:26.9;;55;-69.91;0.81;0.9;-56;54;-66.55;0.23;0.48
00:26.9;-69;55;-69.89;0.82;0.9;;54;-66.5;0.22;0.47
00:27.0;;55;-69.89;0.84;0.91;-63;55;-66.52;0.22;0.47
00:27.0;;55;-69.89;0.85;0.92;-62;56;-66.52;0.22;0.47
00:27.0;;54;-69.91;0.87;0.93;-56;56;-66.47;0.21;0.46
00:27.1;-70;54;-69.91;0.88;0.94;;54;-66.54;0.21;0.46
00:27.1;;54;-69.91;0.89;0.95;-58;55;-66.51;0.21;0.46
00:27.1;-86;53;-69.92;0.89;0.95;;54;-66.5;0.2;0.45
00:27.2;-84;54;-70.19;0.9;0.95;;54;-66.5;0.2;0.45
00:27.2;;54;-70.19;0.91;0.96;-70;55;-66.58;0.2;0.45
00:27.2;;54;-70.19;0.92;0.96;-68;55;-66.62;0.2;0.45
00:27.2;-79;54;-70.46;0.91;0.95;;54;-66.64;0.2;0.44
00:27.3;;54;-70.46;0.91;0.96;-61;55;-66.63;0.2;0.44
00:27.3;;53;-70.43;0.91;0.95;-76;55;-66.74;0.19;0.44
00:27.3;-71;54;-70.44;0.9;0.95;;53;-66.87;0.19;0.44
00:27.4;-70;55;-70.44;0.91;0.95;;53;-66.87;0.19;0.44
00:27.4;;55;-70.44;0.91;0.95;-79;53;-66.93;0.19;0.43
00:27.5;-69;55;-70.47;0.9;0.95;;51;-66.9;0.19;0.43
00:27.5;;55;-70.47;0.9;0.95;-69;52;-66.96;0.18;0.43
00:27.5;;55;-70.47;0.9;0.95;-80;52;-66.87;0.18;0.42
00:27.5;;55;-70.47;0.9;0.95;-79;52;-66.93;0.18;0.42
00:27.6;-68;55;-70.47;0.9;0.95;;51;-66.91;0.17;0.42
00:27.6;-67;56;-70.41;0.9;0.95;;50;-66.88;0.17;0.41
00:27.6;;56;-70.41;0.9;0.95;-67;51;-66.93;0.17;0.41
00:27.6;;56;-70.41;0.91;0.95;-75;51;-66.96;0.16;0.4
00:27.7;;55;-70.56;0.91;0.96;-62;51;-66.91;0.15;0.39
00:27.7;;55;-70.56;0.92;0.96;-79;51;-66.91;0.14;0.37
00:27.7;;54;-70.61;0.92;0.96;-78;51;-66.96;0.13;0.36
00:27.8;-81;54;-70.87;0.93;0.96;;50;-66.96;0.12;0.34
00:27.8;-79;55;-71.02;0.92;0.96;;50;-66.96;0.12;0.34
00:27.8;;55;-71.02;0.92;0.96;-58;51;-66.92;0.12;0.34
00:27.8;;55;-71.02;0.92;0.96;-81;52;-67.11;0.12;0.34
00:27.9;;54;-71;0.92;0.96;-70;52;-67.06;0.1;0.32
00:27.9;;54;-71;0.92;0.96;-71;52;-67.05;0.1;0.32
00:27.9;-69;55;-70.96;0.92;0.96;;50;-67.09;0.09;0.3
00:28.0;-70;56;-70.95;0.92;0.96;;49;-67.18;0.08;0.29
00:28.0;-69;57;-70.91;0.92;0.96;;49;-67.18;0.08;0.29
00:28.0;;57;-70.91;0.91;0.96;-56;50;-67.11;0.08;0.29
00:28.1;;56;-70.91;0.92;0.96;-65;50;-66.82;0.07;0.27
00:28.1;;56;-70.91;0.91;0.96;-66;50;-66.76;0.07;0.27
00:28.1;-68;56;-70.84;0.92;0.96;;48;-66.87;0.06;0.25
00:28.1;;56;-70.84;0.91;0.96;-60;49;-66.84;0.06;0.25
00:28.2;;55;-70.85;0.91;0.96;-62;49;-66.86;0.06;0.25
00:28.2;;55;-70.85;0.91;0.95;-55;49;-66.83;0.06;0.24
00:28.2;-66;56;-70.77;0.91;0.95;;49;-66.83;0.06;0.24
00:28.3;;56;-70.77;0.91;0.95;-61;49;-67.07;0.06;0.24
00:28.3;-72;55;-70.84;0.92;0.96;;47;-66.94;0.06;0.24
00:28.4;;54;-70.74;0.92;0.96;-60;48;-66.92;0.06;0.24
00:28.4;;53;-70.62;0.92;0.96;-67;48;-66.88;0.06;0.24
00:28.4;;53;-70.62;0.91;0.96;-66;48;-66.83;0.06;0.24
00:28.4;;53;-70.62;0.91;0.95;-79;49;-67;0.06;0.24
00:28.4;-67;54;-70.56;0.91;0.95;;48;-67.05;0.06;0.24
00:28.4;-68;55;-70.51;0.91;0.95;;48;-67.05;0.06;0.24
00:28.4;;55;-70.51;0.91;0.95;-59;49;-67.02;0.06;0.24
00:28.5;;55;-70.51;0.91;0.95;-77;49;-67.34;0.06;0.25
00:28.5;-63;54;-70.22;0.91;0.95;;48;-67.4;0.06;0.25
00:28.5;-62;55;-70.07;0.91;0.96;;48;-67.4;0.07;0.26
00:28.5;;55;-70.07;0.92;0.96;-64;49;-67.41;0.07;0.26
00:28.5;;55;-70.07;0.92;0.96;-63;50;-67.42;0.07;0.26
00:28.6;;55;-70.07;0.92;0.96;-82;50;-67.71;0.07;0.27
00:28.7;;54;-70.24;0.92;0.96;-85;49;-67.62;0.08;0.28
00:28.7;-74;55;-70.31;0.92;0.96;;48;-67.64;0.08;0.29
00:28.7;-73;56;-70.36;0.92;0.96;;48;-67.64;0.09;0.29
00:28.7;;56;-70.36;0.92;0.96;-62;49;-67.62;0.09;0.3
00:28.8;;55;-70.55;0.92;0.96;-80;49;-67.72;0.1;0.31
00:28.8;;55;-70.55;0.91;0.96;-79;49;-67.78;0.1;0.32
00:28.8;-72;56;-70.57;0.91;0.95;;49;-67.78;0.1;0.32
00:28.8;-71;57;-70.58;0.91;0.95;;49;-67.78;0.11;0.33
00:28.9;;57;-70.58;0.9;0.95;-66;50;-67.82;0.11;0.34
