timestamp;h_raw;h5S_count;h5S_mean;h5S_variance;h5S_std;s_raw;s5S_count;s5S_mean;s5S_variance;s5S_std
00:37.4;-82;25;-85.32;0.32;0.57;;8;-75.76;0.02;0.13
00:37.5;-80;25;-85;0.33;0.57;;8;-75.76;0.02;0.14
00:37.6;;25;-85;0.34;0.58;-67;7;-75.76;0.02;0.14
00:37.7;;25;-85;0.35;0.59;-70;6;-75.88;0.02;0.16
00:37.8;-84;25;-85.04;0.36;0.6;;6;-75.88;0.03;0.17
00:37.9;;25;-85.04;0.36;0.6;-83;7;-76.07;0.03;0.19
00:38.0;;24;-85.17;0.35;0.6;-71;7;-76.11;0.04;0.2
00:38.1;-80;25;-84.96;0.35;0.59;;5;-76.14;0.05;0.23
00:38.3;;25;-84.96;0.35;0.59;-69;5;-76.06;0.06;0.24
00:38.4;-81;26;-84.81;0.35;0.59;;5;-76.19;0.07;0.26
00:38.5;-83;27;-84.74;0.36;0.6;;5;-76.25;0.08;0.28
00:38.6;;26;-84.77;0.36;0.6;-82;6;-76.24;0.08;0.29
00:38.7;;26;-84.77;0.36;0.6;-67;5;-76;0.09;0.3
00:38.8;;26;-84.77;0.36;0.6;-81;6;-76.06;0.09;0.3
00:38.8;;26;-84.77;0.37;0.61;-83;7;-76.15;0.09;0.31
00:38.9;;25;-84.6;0.38;0.62;-72;7;-76.22;0.1;0.31
00:38.9;;25;-84.6;0.4;0.63;-84;8;-76.35;0.11;0.33
00:39.0;;24;-84.29;0.43;0.66;-71;8;-76.38;0.11;0.34
00:39.0;;24;-84.29;0.46;0.68;-83;9;-76.41;0.12;0.35
00:39.1;-81;24;-83.75;0.53;0.73;;9;-76.41;0.13;0.36
00:39.1;;24;-83.75;0.58;0.76;-67;9;-76.28;0.13;0.37
00:39.2;-83;25;-83.72;0.63;0.8;;9;-76.28;0.14;0.37
00:39.2;;25;-83.72;0.68;0.82;-70;9;-76.27;0.14;0.37
00:39.3;-80;26;-83.58;0.73;0.86;;9;-76.27;0.14;0.37
00:39.3;;26;-83.58;0.78;0.88;-82;10;-76.26;0.14;0.38
00:39.4;-82;27;-83.52;0.83;0.91;;10;-76.26;0.14;0.38
00:39.4;-80;28;-83.39;0.88;0.94;;10;-76.26;0.14;0.38
00:39.5;-82;29;-83.34;0.93;0.96;;10;-76.26;0.14;0.38
00:39.5;;29;-83.34;0.97;0.99;-83;11;-76.28;0.15;0.38
00:39.6;;29;-83.34;1.02;1.01;-81;12;-76.23;0.15;0.38
00:39.7;;29;-83.34;1.06;1.03;-67;12;-76.12;0.14;0.38
00:39.7;;29;-83.34;1.09;1.04;-82;13;-76.12;0.14;0.38
00:39.8;-84;30;-83.37;1.12;1.06;;13;-76.12;0.14;0.38
00:39.8;;30;-83.37;1.15;1.07;-81;14;-76.07;0.14;0.37
00:39.9;-85;31;-83.42;1.17;1.08;;14;-76.07;0.14;0.37
00:40.0;;31;-83.42;1.19;1.09;-83;15;-76.1;0.14;0.37
00:40.0;-82;31;-83.26;1.22;1.1;;15;-76.1;0.13;0.36
00:40.1;;30;-83.17;1.24;1.11;-71;15;-76.13;0.12;0.35
00:40.1;;30;-83.17;1.26;1.12;-82;16;-76.12;0.12;0.35
00:40.2;-84;31;-83.19;1.27;1.13;;15;-76.13;0.12;0.34
00:40.3;;31;-83.19;1.27;1.13;-72;14;-76.24;0.11;0.34
00:40.3;;31;-83.19;1.29;1.14;-70;14;-76.23;0.11;0.34
00:40.4;-82;32;-83.16;1.28;1.13;;14;-76.24;0.11;0.33
00:40.4;-83;32;-83;1.28;1.13;;14;-76.24;0.1;0.32
00:40.5;;32;-83;1.3;1.14;-81;15;-76.19;0.1;0.32
00:40.6;;31;-82.87;1.28;1.13;-67;15;-76.1;0.1;0.31
00:40.6;-84;32;-82.91;1.27;1.13;;15;-76.19;0.09;0.3
00:40.7;-86;33;-83;1.28;1.13;;15;-76.19;0.09;0.3
00:40.8;-85;34;-83.06;1.25;1.12;;14;-76.19;0.09;0.29
00:40.8;-86;35;-83.14;1.2;1.1;;14;-75.91;0.08;0.29
00:40.9;;35;-83.14;1.16;1.08;-83;15;-75.87;0.08;0.28
00:41.0;;35;-83.14;1.11;1.05;-71;15;-75.87;0.08;0.28
00:41.1;-82;36;-83.11;1.11;1.05;;15;-75.87;0.08;0.28
00:41.1;;35;-83.11;1.05;1.03;-84;15;-75.92;0.08;0.28
00:41.2;;34;-83.15;1.01;1.01;-83;15;-75.94;0.07;0.27
00:41.3;;33;-83.21;0.98;0.99;-82;15;-75.93;0.07;0.26
00:41.4;;33;-83.21;0.98;0.99;-83;15;-75.94;0.07;0.26
00:41.4;;32;-83.31;0.95;0.98;-82;15;-75.94;0.06;0.25
00:41.5;;31;-83.19;0.93;0.96;-83;15;-75.95;0.06;0.24
00:41.6;;30;-83.03;0.9;0.95;-81;15;-75.91;0.05;0.23
00:41.7;;30;-83.03;0.9;0.95;-69;16;-75.9;0.05;0.23
00:41.7;;29;-82.9;0.87;0.93;-82;16;-75.9;0.05;0.22
00:41.8;-84;29;-82.83;0.83;0.91;;16;-75.9;0.04;0.21
00:41.9;;28;-82.75;0.8;0.89;-67;17;-75.82;0.04;0.2
00:41.9;-82;29;-82.72;0.8;0.9;;17;-75.82;0.04;0.2
00:42.0;;28;-82.61;0.76;0.87;-84;17;-75.86;0.04;0.19
00:42.1;;27;-82.52;0.71;0.85;-71;18;-75.9;0.03;0.18
00:42.2;;26;-82.58;0.68;0.82;-83;18;-75.91;0.03;0.18
00:42.3;;26;-82.58;0.68;0.83;-72;19;-75.98;0.03;0.18
00:42.4;;25;-82.68;0.65;0.8;-70;20;-76;0.03;0.17
00:42.4;-83;25;-82.72;0.62;0.78;;20;-76;0.03;0.17
00:42.5;;24;-82.83;0.59;0.77;-67;21;-75.94;0.03;0.16
00:42.6;;24;-82.83;0.57;0.76;-70;21;-76;0.03;0.16
00:42.7;;24;-82.83;0.57;0.75;-67;22;-75.94;0.03;0.16
00:42.8;;24;-82.83;0.54;0.74;-82;21;-75.93;0.03;0.16
00:42.9;;23;-82.78;0.51;0.72;-71;22;-75.96;0.02;0.16
00:42.9;-82;24;-82.75;0.48;0.7;;22;-75.95;0.03;0.16
00:43.0;;24;-82.75;0.48;0.69;-83;22;-75.96;0.03;0.16
00:43.1;-81;25;-82.68;0.45;0.67;;21;-75.93;0.03;0.16
00:43.2;;24;-82.79;0.41;0.64;-82;21;-75.92;0.03;0.16
00:43.3;-82;25;-82.76;0.38;0.62;;20;-75.93;0.03;0.16
00:43.4;;25;-82.76;0.38;0.62;-69;21;-75.92;0.03;0.16
00:43.5;-83;25;-82.84;0.35;0.59;;21;-75.92;0.03;0.16
00:43.5;;24;-82.83;0.32;0.57;-67;22;-75.86;0.03;0.16
00:43.6;-85;25;-82.92;0.29;0.54;;22;-75.87;0.03;0.16
00:43.7;;25;-82.92;0.26;0.51;-71;22;-75.96;0.03;0.16
00:43.8;-82;26;-82.88;0.22;0.47;;22;-75.99;0.03;0.16
00:43.9;-81;27;-82.81;0.16;0.4;;21;-75.92;0.03;0.16
00:44.0;-82;28;-82.79;0.11;0.34;;20;-75.84;0.02;0.16
00:44.1;;27;-82.85;0.09;0.3;-69;21;-75.82;0.02;0.15
00:44.2;-81;28;-82.79;0.08;0.29;;20;-75.88;0.02;0.15
00:44.3;;27;-82.78;0.07;0.27;-67;20;-75.81;0.02;0.14
00:44.4;-82;27;-82.85;0.06;0.25;;20;-75.82;0.02;0.14
00:44.6;;24;-83.04;0.05;0.23;-71;19;-75.88;0.02;0.12
00:45.6;;18;-82.94;0.03;0.19;-81;15;-75.92;0.01;0.08
00:45.7;-83;18;-82.89;0.03;0.19;;15;-75.92;0.01;0.07
00:45.7;-82;18;-82.67;0.04;0.19;;15;-75.92;0;0.06
00:45.8;;17;-82.53;0.04;0.19;-72;15;-76;0;0.05
00:45.9;;16;-82.31;0.04;0.2;-71;14;-76.03;0;0.05
00:46.0;-83;17;-82.35;0.04;0.21;;14;-75.98;0;0.05
00:46.1;;16;-82.38;0.05;0.22;-85;15;-76.07;0;0.06
00:46.2;-81;17;-82.29;0.05;0.22;;14;-76.02;0;0.06
00:46.3;-82;18;-82.28;0.05;0.23;;13;-76;0;0.06
00:46.4;-80;19;-82.16;0.06;0.24;;12;-76.03;0;0.06
00:46.4;;19;-82.16;0.05;0.23;-68;10;-76;0;0.06
00:46.5;-79;20;-82;0.06;0.24;;9;-75.97;0;0.06
00:46.6;;20;-82;0.07;0.26;-82;9;-76.03;0;0.06
00:46.7;;20;-82;0.07;0.27;-72;9;-76.12;0;0.07
00:46.8;;20;-82;0.08;0.28;-71;8;-76.19;0.01;0.08
00:46.9;-80;20;-81.8;0.1;0.31;;8;-76.26;0.01;0.09
00:47.0;;19;-81.79;0.11;0.33;-80;9;-76.11;0.01;0.09
00:47.1;-82;20;-81.8;0.12;0.35;;8;-76.02;0.01;0.09
00:47.1;;20;-81.8;0.14;0.37;-83;9;-76.02;0.01;0.09
00:47.2;;20;-81.8;0.15;0.39;-82;9;-75.96;0.01;0.09
00:47.3;-79;21;-81.67;0.17;0.41;;9;-75.89;0.01;0.09
00:47.4;;21;-81.67;0.18;0.43;-68;9;-75.83;0.01;0.09
00:47.5;;20;-81.6;0.2;0.44;-80;10;-75.72;0.01;0.1
00:47.6;-82;21;-81.62;0.21;0.46;;10;-75.8;0.01;0.1
00:47.7;;21;-81.62;0.22;0.47;-72;10;-75.87;0.01;0.1
00:47.8;-80;22;-81.55;0.23;0.48;;9;-75.96;0.01;0.1
00:47.9;-81;23;-81.52;0.25;0.5;;9;-75.92;0.01;0.1
00:48.0;-79;23;-81.39;0.26;0.51;;9;-75.92;0.01;0.1
00:48.1;;23;-81.39;0.28;0.53;-81;9;-75.82;0.01;0.1
00:48.2;-83;23;-81.48;0.29;0.54;;9;-75.82;0.01;0.11
00:48.2;-82;24;-81.5;0.3;0.54;;8;-75.8;0.01;0.11
00:48.3;;23;-81.48;0.3;0.55;-67;8;-75.69;0.01;0.11
00:48.4;;23;-81.48;0.31;0.55;-68;8;-75.66;0.01;0.12
00:48.6;-80;23;-81.35;0.31;0.55;;8;-75.76;0.02;0.13
00:48.7;;22;-81.18;0.31;0.56;-66;8;-75.62;0.02;0.13
00:48.8;;22;-81.18;0.31;0.56;-71;8;-75.62;0.02;0.14
00:48.9;;21;-81.14;0.32;0.56;-72;8;-75.71;0.02;0.14
00:49.0;;20;-81.15;0.32;0.56;-84;9;-75.84;0.02;0.14
00:49.1;;19;-81.11;0.32;0.56;-79;10;-75.68;0.02;0.15
00:49.2;-83;20;-81.2;0.31;0.56;;10;-75.7;0.02;0.15
00:49.3;-80;20;-81.15;0.29;0.54;;10;-75.81;0.02;0.15
00:49.4;-79;20;-81;0.28;0.53;;10;-75.81;0.02;0.15
00:49.5;;20;-81;0.29;0.54;-67;10;-75.7;0.02;0.15
00:49.6;-86;21;-81.24;0.29;0.54;;10;-75.7;0.02;0.15
00:49.7;;21;-81.24;0.26;0.51;-86;11;-75.86;0.02;0.15
00:49.8;-78;22;-81.09;0.26;0.51;;11;-75.86;0.02;0.15
00:49.9;-79;23;-81;0.27;0.52;;11;-75.86;0.02;0.15
00:50.0;-78;24;-80.88;0.27;0.52;;11;-75.86;0.02;0.15
00:50.1;-79;25;-80.8;0.29;0.53;;11;-75.86;0.02;0.15
00:50.3;;25;-80.8;0.29;0.54;-80;12;-75.77;0.02;0.15
00:50.4;;25;-80.8;0.3;0.55;-81;13;-75.74;0.02;0.15
00:50.5;;25;-80.8;0.31;0.56;-91;13;-76.06;0.02;0.15
00:50.6;;25;-80.8;0.29;0.54;-69;13;-76.1;0.02;0.15
00:50.7;-82;25;-80.76;0.26;0.51;;13;-76.1;0.02;0.15
00:50.8;;24;-80.71;0.23;0.48;-71;13;-76.06;0.02;0.16
00:51.0;-79;25;-80.64;0.23;0.48;;13;-76;0.02;0.16
00:51.1;-78;25;-80.44;0.24;0.48;;13;-76;0.02;0.16
00:51.2;;24;-80.42;0.22;0.47;-83;13;-75.92;0.02;0.15
00:51.3;;23;-80.35;0.22;0.47;-72;13;-76.01;0.02;0.15
00:51.5;;22;-80.36;0.21;0.46;-67;13;-75.98;0.02;0.15
00:51.5;;21;-80.43;0.21;0.46;-86;14;-76.1;0.02;0.16
00:51.6;-80;22;-80.41;0.22;0.47;;14;-76.1;0.03;0.16
00:51.6;;22;-80.41;0.22;0.47;-79;14;-76;0.02;0.16
00:51.7;-79;23;-80.35;0.23;0.48;;14;-76;0.02;0.16
00:51.7;;23;-80.35;0.23;0.48;-72;14;-76;0.02;0.15
00:51.8;;23;-80.35;0.23;0.47;-80;13;-75.85;0.02;0.15
00:51.9;;23;-80.35;0.23;0.48;-73;14;-75.98;0.02;0.15
00:51.9;;22;-80.36;0.23;0.48;-72;15;-76.06;0.02;0.14
00:52.0;-78;23;-80.26;0.23;0.48;;14;-76.15;0.02;0.14
00:52.0;;23;-80.26;0.24;0.49;-88;15;-76.34;0.02;0.15
00:52.1;;22;-80.18;0.24;0.49;-87;15;-76.46;0.03;0.17
00:52.2;;22;-80.18;0.24;0.49;-82;15;-76.43;0.03;0.19
00:52.2;;22;-80.18;0.24;0.49;-87;15;-76.54;0.04;0.2
00:52.3;;22;-80.18;0.24;0.49;-81;15;-76.52;0.05;0.22
00:52.3;-80;22;-80.23;0.24;0.49;;15;-76.52;0.05;0.23
00:52.4;;22;-80.23;0.24;0.49;-67;16;-76.43;0.06;0.24
00:52.5;;22;-80.23;0.23;0.48;-82;15;-76.45;0.06;0.25
00:52.5;-82;23;-80.3;0.23;0.48;;15;-76.54;0.07;0.26
00:52.6;;23;-80.3;0.23;0.48;-79;15;-76.42;0.07;0.26
00:52.6;-79;23;-80.17;0.22;0.47;;15;-76.42;0.07;0.27
00:52.7;;23;-80.17;0.22;0.46;-72;15;-76.42;0.07;0.27
00:52.8;;23;-80.17;0.22;0.47;-77;15;-76.26;0.07;0.27
00:52.8;;22;-80.18;0.21;0.46;-86;15;-76.34;0.08;0.28
00:52.9;;21;-80.14;0.21;0.45;-85;15;-76.39;0.08;0.28
00:52.9;-80;22;-80.14;0.21;0.46;;15;-76.39;0.08;0.28
00:53.0;;21;-80.19;0.2;0.45;-87;15;-76.48;0.08;0.29
00:53.1;;21;-80.19;0.2;0.44;-86;15;-76.59;0.09;0.29
00:53.1;-79;22;-80.14;0.2;0.44;;15;-76.59;0.09;0.3
00:53.2;;21;-80;0.19;0.44;-82;15;-76.56;0.09;0.31
00:53.3;;20;-79.9;0.19;0.43;-67;16;-76.47;0.09;0.31
00:53.3;;20;-79.9;0.19;0.44;-83;16;-76.47;0.1;0.31
00:53.4;;20;-79.9;0.18;0.43;-82;15;-76.53;0.1;0.31
00:53.5;-83;21;-80.05;0.17;0.42;;14;-76.59;0.1;0.31
00:53.6;;20;-80.05;0.16;0.41;-72;15;-76.66;0.1;0.31
00:53.7;;20;-80.05;0.16;0.4;-77;14;-76.68;0.1;0.31
00:53.7;;20;-80.05;0.16;0.4;-88;14;-76.78;0.1;0.32
00:53.8;-79;21;-80;0.16;0.39;;13;-76.74;0.1;0.32
00:53.9;;21;-80;0.15;0.39;-85;12;-76.7;0.1;0.32
00:54.0;;21;-80;0.15;0.39;-87;12;-76.76;0.11;0.33
00:54.0;-78;22;-79.91;0.15;0.38;;12;-76.76;0.11;0.33
00:54.1;;22;-79.91;0.14;0.38;-82;12;-76.81;0.11;0.33
00:54.2;-79;22;-79.73;0.14;0.37;;12;-76.81;0.11;0.33
00:54.2;;22;-79.73;0.14;0.38;-67;13;-76.69;0.11;0.33
00:54.3;;21;-79.71;0.14;0.37;-78;13;-76.6;0.11;0.33
00:54.4;-86;21;-80.05;0.13;0.36;;13;-76.6;0.11;0.33
00:54.5;-84;22;-80.23;0.13;0.35;;12;-76.71;0.1;0.32
00:54.6;-86;23;-80.48;0.12;0.35;;12;-76.71;0.11;0.32
00:54.7;-78;23;-80.13;0.11;0.33;;12;-76.71;0.1;0.32
00:54.7;-79;24;-80.08;0.1;0.31;;12;-76.66;0.1;0.32
00:54.8;;23;-80.17;0.09;0.29;-72;13;-76.74;0.1;0.31
00:54.9;-80;24;-80.17;0.08;0.29;;13;-76.74;0.1;0.31
00:55.0;;23;-80.22;0.08;0.28;-85;13;-76.77;0.1;0.31
00:55.1;;22;-80.32;0.07;0.26;-82;13;-76.75;0.1;0.31
00:55.1;;22;-80.32;0.07;0.26;-81;13;-76.71;0.1;0.31
00:55.2;;21;-80.38;0.06;0.25;-79;13;-76.65;0.09;0.3
00:55.3;;21;-80.38;0.06;0.24;-67;14;-76.58;0.09;0.29
00:55.4;-82;22;-80.45;0.06;0.24;;14;-76.58;0.08;0.29
00:55.5;-81;23;-80.48;0.06;0.23;;14;-76.62;0.08;0.28
00:55.6;;23;-80.48;0.05;0.23;-72;15;-76.55;0.08;0.28
00:56.5;-80;21;-80.57;0.04;0.19;;11;-76.61;0.06;0.24
00:56.5;;21;-80.57;0.04;0.2;-86;11;-76.61;0.06;0.24
00:56.6;-78;21;-80.48;0.04;0.2;;11;-76.61;0.05;0.23
00:56.7;;20;-80.55;0.04;0.2;-73;12;-76.81;0.05;0.21
00:56.8;;20;-80.55;0.04;0.21;-78;11;-76.65;0.04;0.2
00:56.8;-77;21;-80.38;0.04;0.21;;11;-76.7;0.03;0.18
00:56.9;-78;22;-80.27;0.04;0.21;;9;-76.46;0.02;0.15
00:57.0;-79;22;-80.32;0.04;0.21;;9;-76.46;0.02;0.14
00:57.1;;22;-80.32;0.04;0.21;-84;9;-76.39;0.02;0.14
00:57.2;;22;-80.32;0.04;0.21;-80;9;-76.27;0.02;0.14
00:57.3;-78;23;-80.22;0.04;0.21;;9;-76.18;0.02;0.15
00:57.4;;22;-80.23;0.05;0.21;-67;10;-76.07;0.03;0.17
00:57.5;-77;23;-80.09;0.05;0.21;;9;-76.22;0.03;0.17
00:57.5;-78;23;-79.91;0.05;0.22;;9;-76.23;0.03;0.18
00:57.6;;23;-79.91;0.05;0.22;-79;9;-76.23;0.03;0.18
00:57.7;-79;23;-79.91;0.05;0.22;;9;-76.23;0.04;0.19
00:57.8;-80;24;-79.92;0.05;0.23;;8;-76.22;0.04;0.19
00:57.9;-81;25;-79.96;0.05;0.23;;8;-76.15;0.04;0.2
00:57.9;;25;-79.96;0.05;0.23;-82;8;-76.07;0.04;0.21
00:58.0;-80;25;-79.96;0.06;0.24;;8;-75.96;0.05;0.22
00:58.1;-77;26;-79.85;0.06;0.24;;8;-75.87;0.06;0.24
00:58.2;-78;26;-79.81;0.06;0.24;;8;-75.87;0.07;0.26
00:58.3;;26;-79.81;0.06;0.25;-79;7;-75.97;0.07;0.27
00:58.4;;26;-79.81;0.06;0.25;-80;7;-75.9;0.08;0.28
00:58.4;;26;-79.81;0.06;0.25;-79;7;-75.82;0.09;0.3
00:58.5;-77;26;-79.58;0.07;0.26;;7;-75.82;0.1;0.31
00:58.6;-78;27;-79.52;0.08;0.27;;6;-75.65;0.11;0.33
00:58.7;-79;28;-79.5;0.08;0.29;;6;-75.78;0.12;0.34
00:58.8;;28;-79.5;0.09;0.3;-72;7;-75.76;0.12;0.35
00:58.9;;27;-79.52;0.1;0.31;-71;8;-75.72;0.13;0.36
00:59.0;;27;-79.52;0.1;0.32;-72;9;-75.63;0.14;0.37
00:59.1;-78;27;-79.52;0.11;0.33;;9;-75.63;0.15;0.38
00:59.2;-79;28;-79.5;0.12;0.34;;9;-75.6;0.15;0.39
00:59.3;-78;28;-79.46;0.12;0.35;;8;-75.81;0.15;0.39
00:59.3;-77;29;-79.38;0.13;0.36;;8;-75.91;0.15;0.39
00:59.4;-76;29;-79.03;0.15;0.39;;8;-75.91;0.15;0.39
00:59.5;;28;-78.86;0.18;0.42;-81;8;-75.91;0.15;0.39
00:59.6;;27;-78.59;0.21;0.46;-68;9;-75.76;0.15;0.39
00:59.7;-78;27;-78.59;0.25;0.5;;9;-75.76;0.15;0.39
00:59.8;;26;-78.58;0.28;0.53;-72;10;-75.83;0.15;0.39
00:59.9;;25;-78.52;0.33;0.57;-71;10;-75.78;0.14;0.38
01:00.0;;25;-78.52;0.36;0.6;-83;10;-75.72;0.14;0.37
01:00.1;-79;26;-78.54;0.39;0.62;;10;-75.68;0.14;0.37
01:00.2;;26;-78.54;0.42;0.64;-82;10;-75.71;0.13;0.36
01:00.3;;26;-78.54;0.44;0.66;-80;10;-75.75;0.13;0.36
01:00.3;;26;-78.54;0.46;0.68;-81;9;-75.94;0.12;0.35
01:00.4;-77;26;-78.35;0.48;0.69;;9;-75.94;0.12;0.34
01:00.5;;25;-78.24;0.5;0.71;-67;10;-75.75;0.11;0.34
01:00.6;-79;26;-78.27;0.52;0.72;;9;-75.66;0.11;0.33
01:00.7;-80;27;-78.33;0.54;0.74;;9;-75.66;0.11;0.33
01:00.8;;27;-78.33;0.56;0.75;-68;10;-75.55;0.11;0.33
01:00.9;;27;-78.33;0.58;0.76;-82;10;-75.58;0.11;0.34
01:01.0;-78;28;-78.32;0.59;0.77;;10;-75.58;0.11;0.34
01:01.1;-79;29;-78.34;0.6;0.78;;10;-75.58;0.12;0.34
01:01.2;-80;30;-78.4;0.61;0.78;;10;-75.58;0.12;0.34
01:01.4;-77;31;-78.35;0.62;0.79;;10;-75.58;0.12;0.34
01:01.5;;31;-78.35;0.63;0.79;-79;10;-75.52;0.12;0.34
01:01.6;-79;31;-78.32;0.61;0.78;;10;-75.35;0.11;0.33
01:01.7;-81;31;-78.42;0.59;0.77;;10;-75.35;0.11;0.33
01:01.8;-88;32;-78.72;0.55;0.74;;9;-75.28;0.09;0.3
01:01.9;-93;32;-79.22;0.52;0.72;;9;-75.28;0.08;0.28
01:02.0;-94;32;-79.72;0.51;0.71;;9;-75.28;0.08;0.28
01:02.1;-87;32;-79.97;0.5;0.7;;9;-75.28;0.08;0.28
01:02.2;-79;33;-79.94;0.47;0.68;;9;-75.18;0.07;0.27
01:02.3;-80;33;-80;0.46;0.68;;9;-75.18;0.08;0.27
01:02.4;;33;-80;0.45;0.67;-87;8;-75.6;0.07;0.27
01:02.5;-90;33;-80.39;0.46;0.68;;8;-75.6;0.07;0.26
01:02.7;;32;-80.47;0.48;0.7;-80;8;-75.64;0.06;0.25
01:02.8;;31;-80.52;0.51;0.71;-72;9;-75.74;0.05;0.23
01:02.9;-83;30;-80.6;0.54;0.73;;9;-75.74;0.05;0.21
01:03.0;;30;-80.6;0.56;0.75;-79;9;-75.62;0.04;0.21
01:03.1;-82;29;-80.79;0.6;0.78;;9;-75.62;0.04;0.2
01:03.2;-81;29;-80.9;0.66;0.81;;9;-75.62;0.04;0.2
01:03.3;-88;30;-81.13;0.72;0.85;;9;-75.7;0.04;0.2
01:03.5;-82;31;-81.16;0.8;0.89;;9;-75.87;0.04;0.19
01:03.6;-78;31;-81.19;0.87;0.93;;9;-75.87;0.04;0.2
01:03.7;;30;-81.3;0.95;0.98;-73;10;-76;0.04;0.2
01:03.8;;29;-81.38;1.06;1.03;-72;10;-76;0.04;0.21
01:03.9;-85;30;-81.5;1.15;1.07;;9;-75.98;0.05;0.21
01:04.1;-80;31;-81.45;1.24;1.11;;8;-75.89;0.05;0.22
01:04.2;-78;30;-81.53;1.36;1.17;;8;-75.89;0.05;0.22
01:04.3;;29;-81.66;1.46;1.21;-81;8;-75.87;0.05;0.22
01:04.4;-87;29;-82;1.59;1.26;;8;-75.87;0.05;0.22
01:04.5;-85;29;-82.31;1.73;1.32;;8;-75.87;0.05;0.22
01:04.5;;29;-82.31;1.84;1.36;-90;8;-76.23;0.05;0.23
01:04.6;-84;30;-82.37;1.97;1.4;;8;-76.28;0.06;0.25
01:04.6;;30;-82.37;2.08;1.44;-74;8;-76.65;0.08;0.28
01:04.7;-92;31;-82.68;2.2;1.48;;8;-76.65;0.1;0.31
01:04.8;;30;-82.83;2.33;1.53;-73;9;-76.76;0.12;0.34
01:04.8;;30;-82.83;2.45;1.57;-88;8;-76.96;0.15;0.38
01:04.9;;30;-82.83;2.55;1.6;-87;8;-77.12;0.18;0.42
01:04.9;;30;-82.83;2.64;1.62;-88;7;-77.32;0.23;0.47
01:05.0;-84;31;-82.87;2.72;1.65;;7;-77.34;0.27;0.52
01:05.1;;31;-82.87;2.79;1.67;-74;8;-77.5;0.32;0.56
01:05.1;;30;-83;2.86;1.69;-80;8;-77.38;0.36;0.6
01:05.2;-81;31;-82.94;2.91;1.7;;8;-77.43;0.4;0.63
01:05.3;-82;32;-82.91;2.96;1.72;;8;-77.43;0.44;0.66
01:05.3;;32;-82.91;2.98;1.73;-66;9;-77.25;0.46;0.68
01:05.4;;32;-82.91;2.99;1.73;-65;10;-77.06;0.49;0.7
01:05.4;;32;-82.91;3.02;1.74;-87;10;-77.2;0.5;0.71
01:05.5;-87;32;-83.22;3.02;1.74;;10;-77.2;0.53;0.73
01:05.6;;32;-83.22;2.98;1.73;-66;10;-77.15;0.55;0.74
01:05.6;;32;-83.22;3.02;1.74;-83;10;-77.11;0.55;0.74
01:05.7;;31;-83.35;2.98;1.73;-71;11;-77.14;0.57;0.75
01:05.7;-76;31;-83.23;2.92;1.71;;11;-77.14;0.58;0.76
01:05.8;;31;-83.23;2.94;1.71;-70;12;-77.12;0.59;0.77
01:05.9;-78;32;-83.06;2.85;1.69;;11;-77.24;0.6;0.77
01:05.9;;32;-83.06;2.85;1.69;-85;11;-77.28;0.61;0.78
01:06.0;-79;33;-82.94;2.73;1.65;;11;-77.35;0.62;0.79
01:06.1;-80;33;-83;2.6;1.61;;11;-77.35;0.63;0.8
01:06.1;;32;-83.12;2.46;1.57;-82;11;-77.28;0.64;0.8
01:06.2;-79;33;-83;2.46;1.57;;11;-77.28;0.64;0.8
01:06.3;-77;33;-82.91;2.3;1.52;;11;-77.28;0.65;0.81
01:06.4;-79;33;-82.97;2.13;1.46;;11;-77.28;0.65;0.81
01:06.5;;33;-82.97;2.12;1.46;-81;11;-77.18;0.65;0.81
01:06.5;;33;-82.97;1.94;1.39;-65;12;-77.11;0.64;0.8
01:06.6;-77;33;-82.91;1.74;1.32;;12;-77.11;0.63;0.79
01:06.7;;33;-82.91;1.72;1.31;-82;12;-77.04;0.62;0.79
01:06.7;;32;-82.97;1.52;1.23;-71;13;-77.08;0.61;0.78
01:07.6;-80;26;-81.69;0.78;0.89;;13;-76.97;0.44;0.66
01:07.7;-84;27;-81.78;0.72;0.85;;13;-77.12;0.42;0.65
01:07.8;;27;-81.78;0.71;0.85;-85;13;-77.15;0.42;0.65
01:07.8;;27;-81.78;0.66;0.81;-89;12;-77.24;0.4;0.63
01:07.9;;27;-81.78;0.65;0.81;-90;12;-77.4;0.4;0.63
01:07.9;;26;-81.73;0.6;0.77;-87;12;-77.47;0.39;0.62
01:08.0;-86;27;-81.89;0.59;0.77;;12;-77.47;0.39;0.63
01:08.1;-77;28;-81.71;0.54;0.74;;12;-77.66;0.38;0.61
01:08.1;;27;-81.7;0.5;0.71;-68;13;-77.58;0.36;0.6
01:08.2;;27;-81.7;0.5;0.71;-86;13;-77.6;0.36;0.6
01:08.2;-80;27;-81.67;0.47;0.69;;13;-77.6;0.34;0.58
01:08.3;;27;-81.67;0.47;0.69;-66;14;-77.46;0.34;0.58
01:08.4;;26;-81.42;0.46;0.68;-84;14;-77.42;0.31;0.56
01:08.5;;25;-81.4;0.45;0.67;-82;14;-77.34;0.29;0.54
01:08.6;;24;-81.54;0.44;0.66;-85;14;-77.33;0.27;0.52
01:08.7;-85;25;-81.68;0.43;0.65;;13;-77.2;0.25;0.5
01:08.8;;25;-81.68;0.43;0.66;-88;13;-77.28;0.25;0.5
01:08.9;;25;-81.68;0.42;0.65;-85;12;-77.16;0.23;0.48
