timestamp,h_raw,h5S_count,h5S_mean,h5S_variance,h5S_std,s_raw,s5S_count,s5S_mean,s5S_variance,s5S_std
00:16.2,-81,49,-70.61,0.64,0.8,,44,-70.04,0.06,0.25
00:16.3,,48,-70.62,0.63,0.79,-77,44,-70.07,0.07,0.26
00:16.3,-78,49,-70.78,0.62,0.78,,43,-69.81,0.07,0.27
00:16.4,,48,-70.73,0.6,0.78,-76,43,-69.76,0.08,0.28
00:16.4,,48,-70.73,0.6,0.77,-62,44,-69.72,0.09,0.3
00:16.4,,48,-70.73,0.59,0.77,-75,44,-69.72,0.09,0.31
00:16.4,-81,49,-70.94,0.59,0.77,,44,-69.72,0.1,0.32
00:16.4,-79,50,-71.1,0.58,0.76,,44,-69.72,0.11,0.33
00:16.5,,49,-70.96,0.56,0.75,-69,44,-69.74,0.11,0.34
00:16.5,,49,-70.96,0.56,0.75,-74,44,-69.74,0.12,0.34
00:16.5,-85,50,-71.24,0.56,0.75,,44,-69.74,0.12,0.35
00:16.5,-84,51,-71.49,0.55,0.74,,44,-69.74,0.13,0.36
00:16.6,,51,-71.49,0.54,0.73,-75,43,-69.68,0.13,0.37
00:16.6,,50,-71.54,0.53,0.73,-70,44,-69.74,0.14,0.37
00:16.6,,50,-71.54,0.52,0.72,-71,45,-69.8,0.14,0.38
00:16.6,-81,51,-71.73,0.52,0.72,,45,-69.8,0.15,0.38
00:16.7,,50,-71.8,0.5,0.71,-71,44,-69.8,0.15,0.39
00:16.7,,50,-71.8,0.5,0.71,-70,45,-69.84,0.15,0.39
00:16.7,,50,-71.8,0.5,0.71,-69,46,-69.88,0.16,0.39
00:16.8,,50,-71.8,0.48,0.7,-72,44,-69.8,0.16,0.4
00:16.8,,49,-71.76,0.48,0.69,-61,45,-69.76,0.16,0.41
00:16.8,,49,-71.76,0.47,0.69,-80,46,-69.91,0.17,0.41
00:16.8,-88,50,-72.08,0.48,0.69,,46,-69.91,0.17,0.41
00:16.8,-86,51,-72.35,0.48,0.69,,46,-69.91,0.17,0.41
00:16.9,,50,-72.38,0.48,0.69,-62,45,-69.82,0.18,0.42
00:16.9,,49,-72.43,0.49,0.7,-61,45,-69.76,0.18,0.43
00:16.9,-75,50,-72.48,0.49,0.7,,45,-69.76,0.19,0.43
00:16.9,,50,-72.48,0.5,0.71,-77,45,-69.89,0.19,0.43
00:17.0,,48,-72.23,0.5,0.71,-61,45,-69.84,0.19,0.44
00:17.0,-80,49,-72.39,0.51,0.71,,45,-69.84,0.19,0.44
00:17.0,-79,50,-72.52,0.52,0.72,,45,-69.84,0.2,0.44
00:17.1,,49,-72.43,0.52,0.72,-61,45,-69.76,0.2,0.45
00:17.1,,49,-72.43,0.52,0.72,-79,46,-69.82,0.2,0.45
00:17.1,-80,50,-72.58,0.53,0.73,,46,-69.82,0.21,0.45
00:17.1,-81,51,-72.75,0.54,0.74,,46,-69.82,0.21,0.46
00:17.2,,50,-72.86,0.55,0.74,-59,45,-69.75,0.21,0.46
00:17.2,-74,51,-72.88,0.56,0.75,,45,-69.75,0.22,0.46
00:17.2,-73,52,-72.88,0.58,0.76,,45,-69.75,0.22,0.47
00:17.3,,51,-73.02,0.59,0.77,-73,46,-69.78,0.22,0.47
00:17.5,-74,51,-73.24,0.62,0.79,,44,-69.63,0.23,0.48
00:17.5,,49,-73.71,0.66,0.81,-70,44,-69.61,0.24,0.49
00:17.5,,49,-73.71,0.7,0.84,-69,44,-69.56,0.24,0.49
00:17.5,,49,-73.71,0.73,0.86,-61,45,-69.51,0.25,0.5
00:17.6,-76,50,-73.76,0.77,0.88,,45,-69.51,0.25,0.5
00:17.6,,49,-73.88,0.82,0.91,-60,45,-69.3,0.27,0.52
00:17.6,,49,-73.88,0.87,0.93,-70,45,-69.1,0.28,0.53
00:17.6,,49,-73.88,0.9,0.95,-81,45,-69.19,0.29,0.54
00:17.7,,49,-73.88,0.96,0.98,-70,44,-68.74,0.31,0.56
00:17.7,,49,-73.88,1,1,-61,45,-68.7,0.33,0.58
00:17.7,,49,-73.88,1.03,1.02,-60,45,-68.64,0.35,0.59
00:17.8,-75,50,-73.9,1.07,1.03,,45,-68.64,0.37,0.61
00:17.8,,49,-73.61,1.12,1.06,-58,44,-68.57,0.4,0.63
00:17.9,,49,-73.61,1.15,1.07,-76,45,-68.61,0.42,0.65
00:17.9,-81,50,-73.76,1.17,1.08,,45,-68.61,0.44,0.66
00:18.0,,48,-73.75,1.24,1.11,-61,44,-68.5,0.47,0.68
00:18.0,-86,49,-74,1.28,1.13,,44,-68.5,0.49,0.7
00:18.0,,49,-74,1.34,1.16,-77,42,-68.62,0.51,0.71
00:18.1,,49,-74,1.37,1.17,-73,43,-68.64,0.53,0.72
00:18.1,-82,50,-74.16,1.41,1.19,,43,-68.64,0.54,0.74
00:18.1,-81,51,-74.29,1.45,1.2,,43,-68.64,0.56,0.75
00:18.2,,51,-74.29,1.49,1.22,-60,43,-68.58,0.57,0.76
00:18.3,,51,-74.29,1.53,1.24,-72,44,-68.58,0.59,0.77
00:18.3,-79,52,-74.38,1.57,1.25,,44,-68.58,0.6,0.78
00:18.4,-80,53,-74.49,1.62,1.27,,44,-68.58,0.62,0.78
00:18.4,,53,-74.49,1.66,1.29,-69,45,-68.54,0.63,0.79
00:18.5,,53,-74.49,1.71,1.31,-70,45,-68.53,0.64,0.8
00:18.5,-78,54,-74.56,1.75,1.32,,45,-68.53,0.66,0.81
00:18.6,-77,55,-74.6,1.79,1.34,,45,-68.53,0.67,0.82
00:18.7,,53,-74.77,1.89,1.38,-61,45,-68.41,0.7,0.83
00:18.7,-73,53,-75,1.99,1.41,,44,-68.37,0.72,0.85
00:18.7,-79,54,-75.07,2.05,1.43,,44,-68.37,0.74,0.86
00:18.8,,52,-75.4,2.17,1.47,-62,43,-68.28,0.76,0.87
00:18.8,,52,-75.4,2.25,1.5,-58,44,-68.19,0.78,0.88
00:18.8,-76,53,-75.42,2.32,1.52,,44,-68.19,0.8,0.89
00:18.9,,52,-75.48,2.42,1.56,-75,44,-68.28,0.82,0.9
00:18.9,-82,52,-75.6,2.52,1.59,,44,-68.28,0.83,0.91
00:19.0,,51,-75.49,2.66,1.63,-58,43,-67.97,0.85,0.92
00:19.1,-81,51,-75.67,2.79,1.67,,42,-68.08,0.87,0.93
00:19.1,,51,-75.67,2.87,1.69,-72,42,-68.09,0.89,0.94
00:19.2,,50,-75.86,2.99,1.73,-61,42,-68.09,0.91,0.95
00:19.3,,49,-76.14,3.16,1.78,-70,41,-68.13,0.93,0.96
00:19.3,-72,50,-76.06,3.25,1.8,,41,-68.13,0.95,0.97
00:19.4,,48,-76.62,3.41,1.85,-66,42,-68.14,0.96,0.98
00:19.4,,48,-76.62,3.53,1.88,-67,43,-68.16,0.97,0.98
00:19.4,-70,49,-76.49,3.63,1.91,,43,-68.16,0.98,0.99
00:19.4,,49,-76.49,3.74,1.93,-69,43,-68.14,0.99,1
00:19.5,,49,-76.49,3.86,1.96,-68,42,-68.04,1,1
00:19.5,,49,-76.49,3.95,1.99,-73,43,-68.12,1.01,1.01
00:19.5,,49,-76.49,4.05,2.01,-72,44,-68.2,1.02,1.01
00:19.5,-75,50,-76.46,4.14,2.03,,44,-68.2,1.03,1.01
00:19.6,,49,-76.65,4.26,2.06,-67,45,-68.23,1.02,1.01
00:19.7,-74,50,-76.6,4.35,2.09,,45,-68.23,1.03,1.01
00:19.7,,49,-76.51,4.49,2.12,-62,43,-68.18,1.01,1
00:19.7,,49,-76.51,4.57,2.14,-76,44,-68.24,1.01,1.01
00:19.8,-73,50,-76.44,4.64,2.15,,44,-68.24,1.02,1.01
00:19.8,-74,51,-76.39,4.71,2.17,,44,-68.24,1.03,1.01
00:19.8,,50,-76.7,4.84,2.2,-60,43,-68.21,1.01,1.01
00:19.9,,50,-76.7,4.92,2.22,-62,44,-68.1,1.02,1.01
00:19.9,-73,51,-76.63,4.99,2.23,,44,-68.1,1.03,1.01
00:20.0,,50,-77.02,5.1,2.26,-69,43,-68.06,1.02,1.01
00:20.0,-71,51,-76.9,5.18,2.28,,43,-68.06,1.02,1.01
00:20.1,,50,-77.22,5.27,2.3,-73,43,-67.85,1.01,1.01
00:20.1,,50,-77.22,5.36,2.32,-64,43,-67.84,1.02,1.01
00:20.1,-77,51,-77.22,5.45,2.33,,43,-67.84,1.03,1.02
00:20.1,-76,52,-77.19,5.53,2.35,,43,-67.84,1.04,1.02
00:20.2,,52,-77.19,5.56,2.36,-68,42,-67.81,1.02,1.01
00:20.2,-70,53,-77.06,5.63,2.37,,42,-67.81,1.03,1.01
00:20.3,,52,-77.25,5.62,2.37,-73,41,-68,1,1
00:20.3,,52,-77.25,5.7,2.39,-70,42,-67.99,1.01,1
00:20.3,,52,-77.25,5.77,2.4,-69,43,-67.97,1.01,1.01
00:20.3,-71,53,-77.13,5.83,2.41,,43,-67.97,1.02,1.01
00:20.4,,52,-77.25,5.7,2.39,-66,41,-67.84,0.97,0.99
00:20.4,,52,-77.25,5.76,2.4,-66,42,-67.8,0.98,0.99
00:20.4,-72,53,-77.15,5.81,2.41,,42,-67.8,0.99,0.99
00:20.4,-81,54,-77.22,5.87,2.42,,42,-67.8,0.99,1
00:20.5,,53,-77.28,5.71,2.39,-62,41,-67.56,0.93,0.96
00:20.5,,53,-77.28,5.76,2.4,-67,42,-67.52,0.94,0.97
00:20.5,-68,54,-77.11,5.8,2.41,,42,-67.52,0.95,0.98
00:20.6,,54,-77.11,5.66,2.38,-63,40,-67.57,0.9,0.95
00:20.6,,53,-77.13,5.63,2.37,-59,41,-67.44,0.89,0.95
00:20.6,-67,54,-76.94,5.66,2.38,,41,-67.44,0.91,0.95
00:20.6,-77,55,-76.95,5.68,2.38,,41,-67.44,0.92,0.96
00:20.7,,54,-77.02,5.45,2.33,-61,40,-67.38,0.85,0.92
00:20.7,,54,-77.02,5.47,2.34,-61,41,-67.27,0.87,0.93
00:20.7,-69,55,-76.87,5.49,2.34,,41,-67.27,0.88,0.94
00:20.7,-80,56,-76.93,5.5,2.35,,41,-67.27,0.89,0.95
00:20.8,,54,-76.94,5.32,2.31,-64,41,-67.08,0.85,0.92
00:20.8,,54,-76.94,5.33,2.31,-66,41,-67.09,0.86,0.93
00:20.8,-69,55,-76.8,5.34,2.31,,41,-67.09,0.88,0.94
00:20.9,,53,-77.04,5.08,2.25,-73,39,-67.4,0.81,0.9
00:20.9,,53,-77.04,5.1,2.26,-76,39,-67.52,0.82,0.9
00:20.9,-71,54,-76.93,5.1,2.26,,39,-67.52,0.82,0.91
00:20.9,,54,-76.93,5.11,2.26,-72,40,-67.55,0.82,0.91
00:21.0,,54,-76.93,5.05,2.25,-63,40,-67.6,0.81,0.9
00:21.0,,54,-76.93,5.05,2.25,-76,41,-67.67,0.82,0.9
00:21.0,-74,55,-76.87,5.06,2.25,,41,-67.67,0.82,0.9
00:21.0,-73,56,-76.8,5.05,2.25,,41,-67.67,0.82,0.9
00:21.1,-75,56,-76.73,4.73,2.17,,41,-67.84,0.78,0.89
00:21.1,-74,57,-76.68,4.72,2.17,,41,-67.84,0.78,0.89
00:21.2,,57,-76.68,4.72,2.17,-71,41,-67.9,0.78,0.88
00:21.2,-71,57,-76.51,4.61,2.15,,41,-67.9,0.77,0.88
00:21.2,,57,-76.51,4.6,2.15,-72,42,-67.93,0.77,0.88
00:21.3,,57,-76.51,4.5,2.12,-73,41,-67.92,0.76,0.87
00:21.3,,56,-76.48,4.4,2.1,-90,42,-68.16,0.75,0.86
00:21.3,,56,-76.48,4.38,2.09,-92,43,-68.42,0.74,0.86
00:21.4,,56,-76.48,4.08,2.02,-86,41,-68.59,0.72,0.85
00:21.4,,56,-76.48,4.07,2.02,-85,41,-68.8,0.72,0.85
00:21.4,-67,55,-76.18,3.87,1.97,,41,-68.8,0.7,0.84
00:21.4,,55,-76.18,3.85,1.96,-69,42,-68.78,0.7,0.83
00:21.5,,55,-76.18,3.84,1.96,-79,43,-68.88,0.69,0.83
00:21.5,-68,56,-76.04,3.82,1.95,,43,-68.88,0.69,0.83
00:21.5,,56,-76.04,3.6,1.9,-67,42,-68.81,0.67,0.82
00:21.6,,54,-75.72,3.42,1.85,-64,43,-68.74,0.66,0.81
00:21.7,-74,54,-75.59,3.1,1.76,,42,-68.6,0.62,0.79
00:21.7,,54,-75.59,3.08,1.75,-73,42,-68.62,0.62,0.79
00:21.7,,54,-75.59,3.06,1.75,-72,42,-68.64,0.62,0.78
00:21.7,,54,-75.59,2.82,1.68,-70,41,-68.61,0.58,0.76
00:21.7,,54,-75.59,2.8,1.67,-71,42,-68.66,0.58,0.76
00:21.8,-80,55,-75.67,2.78,1.67,,42,-68.66,0.57,0.76
00:21.8,,55,-75.67,2.76,1.66,-76,42,-68.72,0.57,0.76
00:21.8,,55,-75.67,2.51,1.58,-59,41,-68.52,0.54,0.73
00:21.8,,55,-75.67,2.49,1.58,-58,42,-68.42,0.53,0.73
00:21.9,-74,54,-75.22,2.35,1.53,,42,-68.42,0.5,0.71
00:21.9,,53,-75.23,2.17,1.47,-56,42,-68.46,0.47,0.68
00:21.9,,53,-75.23,2.1,1.45,-77,41,-68.4,0.45,0.67
00:22.0,,53,-75.23,2.09,1.44,-74,41,-68.44,0.45,0.67
00:22.0,-84,54,-75.39,2.07,1.44,,41,-68.44,0.44,0.67
00:22.0,-82,55,-75.51,2.06,1.43,,41,-68.44,0.44,0.66
00:22.1,,53,-75.36,1.85,1.36,-72,40,-68.52,0.4,0.63
00:22.1,,53,-75.36,1.84,1.36,-71,40,-68.52,0.4,0.63
00:22.1,,53,-75.36,1.7,1.3,-55,41,-68.4,0.37,0.61
00:22.2,-89,52,-75.42,1.57,1.25,,41,-68.4,0.34,0.58
00:22.2,,52,-75.42,1.56,1.25,-77,41,-68.47,0.33,0.58
00:22.2,,52,-75.42,1.55,1.25,-78,41,-68.54,0.33,0.58
00:22.2,,52,-75.42,1.49,1.22,-62,41,-68.57,0.32,0.56
00:22.3,-78,51,-75.55,1.38,1.17,,41,-68.57,0.29,0.54
00:22.3,,51,-75.55,1.37,1.17,-60,41,-68.46,0.29,0.53
00:22.3,,51,-75.55,1.31,1.14,-77,42,-68.57,0.27,0.52
00:22.4,-77,52,-75.58,1.3,1.14,,42,-68.57,0.27,0.52
00:22.4,,52,-75.58,1.29,1.14,-74,42,-68.6,0.27,0.52
00:22.4,,52,-75.58,1.28,1.13,-73,42,-68.62,0.27,0.52
00:22.4,-78,53,-75.62,1.28,1.13,,42,-68.62,0.27,0.51
00:22.4,,53,-75.62,1.27,1.13,-82,43,-68.81,0.27,0.52
00:22.5,-74,53,-75.62,1.22,1.1,,43,-68.81,0.25,0.5
00:22.5,-76,54,-75.63,1.21,1.1,,43,-68.81,0.25,0.5
00:22.5,,54,-75.63,1.2,1.1,-77,43,-68.86,0.26,0.51
00:22.5,,54,-75.63,1.2,1.09,-78,43,-68.94,0.26,0.51
00:22.5,,54,-75.63,1.12,1.06,-69,43,-69.06,0.23,0.48
00:22.6,-78,54,-75.67,1.08,1.04,,43,-69.06,0.22,0.47
00:22.6,-80,55,-75.75,1.08,1.04,,43,-69.06,0.23,0.48
00:22.7,,55,-75.75,1.01,1,-64,43,-69.03,0.21,0.46
00:22.7,-84,56,-75.89,1,1,,43,-69.03,0.22,0.47
00:22.7,-85,57,-76.05,0.99,1,,43,-69.03,0.22,0.47
00:22.7,,57,-76.05,0.98,0.99,-73,43,-69.04,0.22,0.47
00:22.8,,57,-76.05,0.91,0.95,-57,42,-69.09,0.23,0.48
00:22.8,-74,57,-76.04,0.88,0.94,,42,-69.09,0.23,0.48
00:22.8,-73,58,-75.98,0.87,0.93,,42,-69.09,0.23,0.48
00:22.8,,58,-75.98,0.87,0.93,-80,42,-69.18,0.24,0.49
00:22.9,,57,-75.89,0.76,0.87,-63,42,-69.19,0.24,0.49
00:22.9,-76,58,-75.9,0.76,0.87,,42,-69.19,0.25,0.5
00:22.9,-75,59,-75.88,0.75,0.87,,42,-69.19,0.25,0.5
00:22.9,,59,-75.88,0.75,0.86,-75,42,-69.23,0.26,0.51
00:22.9,,59,-75.88,0.74,0.86,-74,42,-69.26,0.26,0.51
00:23.0,,59,-75.88,0.71,0.84,-67,43,-69.37,0.27,0.52
00:23.0,-77,59,-75.73,0.68,0.82,,43,-69.37,0.28,0.53
00:23.0,,59,-75.73,0.67,0.82,-72,43,-69.37,0.28,0.53
00:23.1,,58,-75.62,0.6,0.78,-62,43,-69.18,0.29,0.54
00:23.1,-74,58,-75.5,0.58,0.76,,43,-69.18,0.29,0.54
00:23.1,,58,-75.5,0.58,0.76,-67,43,-69.13,0.3,0.54
00:23.1,,58,-75.5,0.58,0.76,-80,43,-69.22,0.3,0.55
00:23.2,,58,-75.5,0.56,0.75,-60,43,-69.22,0.3,0.55
00:23.2,,58,-75.5,0.56,0.75,-59,44,-69.14,0.31,0.55
00:23.2,-80,59,-75.58,0.56,0.75,,44,-69.14,0.31,0.56
00:23.2,,59,-75.58,0.55,0.74,-68,44,-69.1,0.31,0.56
00:23.3,,58,-75.52,0.52,0.72,-56,45,-68.98,0.32,0.56
00:23.3,-67,59,-75.37,0.52,0.72,,45,-68.98,0.32,0.56
00:23.3,,59,-75.37,0.52,0.72,-56,45,-68.82,0.32,0.56
00:23.4,,58,-75.29,0.49,0.7,-53,46,-68.7,0.32,0.56
00:23.4,-65,59,-75.12,0.49,0.7,,46,-68.7,0.32,0.56
00:23.4,-66,60,-74.97,0.5,0.71,,46,-68.7,0.31,0.56
00:23.4,,60,-74.97,0.51,0.71,-63,46,-68.61,0.31,0.56
00:23.5,,59,-74.92,0.48,0.7,-60,47,-68.57,0.32,0.56
00:23.5,-64,60,-74.73,0.49,0.7,,47,-68.57,0.31,0.56
00:23.6,,60,-74.73,0.5,0.71,-69,47,-68.54,0.31,0.56
00:23.6,,60,-74.73,0.51,0.72,-70,47,-68.53,0.31,0.56
00:23.6,,60,-74.73,0.52,0.72,-57,48,-68.44,0.31,0.55
00:23.6,-72,60,-74.65,0.52,0.72,,48,-68.44,0.31,0.55
00:23.6,-71,61,-74.59,0.53,0.73,,48,-68.44,0.31,0.55
00:23.7,,61,-74.59,0.54,0.73,-66,48,-68.38,0.3,0.55
00:24.3,-76,57,-74.3,0.56,0.75,,44,-68.69,0.32,0.57
00:24.3,,57,-74.3,0.57,0.76,-52,45,-68.54,0.32,0.57
00:24.3,,57,-74.3,0.59,0.77,-67,45,-68.5,0.32,0.57
00:24.3,,57,-74.3,0.61,0.78,-68,45,-68.46,0.32,0.56
00:24.3,-64,58,-74.12,0.63,0.79,,45,-68.46,0.32,0.56
00:24.3,,58,-74.12,0.65,0.81,-69,46,-68.5,0.31,0.56
00:24.3,,58,-74.12,0.67,0.82,-68,47,-68.54,0.31,0.56
00:24.3,-69,59,-74.03,0.69,0.83,,47,-68.54,0.31,0.56
00:24.3,,58,-74.07,0.72,0.85,-53,48,-68.41,0.31,0.56
00:24.4,-72,59,-74.03,0.74,0.86,,48,-68.41,0.31,0.56
00:24.4,,59,-74.03,0.76,0.87,-59,48,-68.29,0.31,0.55
00:24.4,,59,-74.03,0.78,0.88,-60,47,-68.21,0.31,0.56
00:24.4,,59,-74.03,0.8,0.9,-59,48,-68.14,0.31,0.55
00:24.5,-67,59,-73.98,0.83,0.91,,48,-68.16,0.31,0.56
00:24.5,,59,-73.98,0.85,0.92,-58,48,-68.03,0.31,0.55
00:24.5,,59,-73.98,0.86,0.93,-77,48,-68.09,0.31,0.55
00:24.5,,59,-73.98,0.89,0.94,-62,47,-67.93,0.31,0.56
00:24.6,-71,59,-73.92,0.91,0.96,,47,-67.93,0.31,0.56
00:24.6,-72,60,-73.88,0.93,0.97,,47,-67.93,0.31,0.56
00:24.6,,60,-73.88,0.95,0.98,-66,47,-67.88,0.31,0.56
00:24.6,,60,-73.88,0.97,0.98,-80,47,-67.96,0.31,0.56
00:24.7,-74,60,-73.88,0.99,1,,46,-67.94,0.31,0.56
00:24.7,,60,-73.88,1.01,1,-64,46,-67.87,0.31,0.56
00:24.8,,60,-73.88,1.03,1.02,-63,46,-67.84,0.32,0.56
00:24.8,,58,-73.9,1.05,1.03,-68,46,-67.82,0.32,0.56
00:24.8,,58,-73.9,1.07,1.03,-67,46,-67.78,0.32,0.56
00:24.9,,58,-73.9,1.08,1.04,-57,46,-67.82,0.32,0.57
00:24.9,-68,58,-73.81,1.1,1.05,,46,-67.82,0.32,0.57
00:24.9,,58,-73.81,1.12,1.06,-58,46,-67.7,0.32,0.57
00:24.9,,58,-73.81,1.13,1.06,-76,47,-67.82,0.32,0.57
00:25.0,,58,-73.81,1.15,1.07,-62,48,-67.8,0.32,0.57
00:25.0,,58,-73.81,1.16,1.08,-64,49,-67.79,0.32,0.57
00:25.0,,58,-73.81,1.17,1.08,-79,50,-67.93,0.32,0.57
00:25.0,-85,58,-74.05,1.18,1.08,,50,-67.94,0.33,0.57
00:25.0,,58,-74.05,1.18,1.09,-77,50,-68,0.32,0.57
00:25.1,,58,-74.05,1.18,1.09,-68,51,-68.02,0.32,0.57
00:25.1,,58,-74.05,1.18,1.09,-69,51,-68.06,0.32,0.57
00:25.1,,56,-73.96,1.17,1.08,-67,51,-68.03,0.32,0.57
00:25.2,,56,-73.96,1.18,1.08,-59,52,-67.97,0.32,0.57
00:25.2,,56,-73.96,1.18,1.09,-76,53,-68.07,0.32,0.56
00:25.2,-68,56,-73.93,1.17,1.08,,53,-68.1,0.32,0.56
00:25.2,-69,57,-73.84,1.18,1.09,,53,-68.1,0.32,0.56
00:25.2,,57,-73.84,1.19,1.09,-56,53,-67.96,0.31,0.56
00:25.3,,57,-73.84,1.19,1.09,-62,53,-67.85,0.32,0.56
00:25.3,-79,58,-73.93,1.17,1.08,,53,-67.88,0.32,0.56
00:25.3,,57,-73.98,1.16,1.08,-82,53,-67.98,0.32,0.56
00:25.4,,57,-73.98,1.17,1.08,-58,54,-67.91,0.32,0.56
00:25.4,-71,56,-73.84,1.12,1.06,,53,-67.95,0.32,0.56
00:25.4,,56,-73.84,1.13,1.06,-56,53,-67.82,0.32,0.56
00:25.4,,56,-73.84,1.13,1.06,-57,53,-67.69,0.32,0.56
00:25.5,,56,-73.84,1.12,1.06,-72,53,-67.78,0.31,0.56
00:25.5,,55,-73.95,1.09,1.05,-74,53,-67.85,0.31,0.56
00:25.6,,55,-73.95,1.1,1.05,-73,54,-67.92,0.31,0.56
00:25.6,-70,54,-73.94,1.05,1.02,,53,-68.05,0.3,0.54
00:25.7,,54,-73.94,1.05,1.02,-69,53,-68.04,0.29,0.54
00:25.7,,54,-73.94,1.04,1.02,-62,53,-68.04,0.29,0.54
00:25.7,-75,53,-73.94,1,1,,53,-68.13,0.27,0.52
00:25.7,-74,54,-73.94,1,1,,53,-68.13,0.27,0.52
00:25.8,,54,-73.94,1.01,1,-84,53,-68.26,0.27,0.52
00:25.8,,54,-73.94,1.01,1,-85,53,-68.38,0.27,0.51
00:25.8,,54,-73.94,1,1,-66,53,-68.4,0.25,0.5
00:25.8,-69,54,-73.94,0.97,0.99,,52,-68.38,0.23,0.48
00:25.8,-68,55,-73.84,0.97,0.99,,52,-68.38,0.23,0.48
00:25.9,,55,-73.84,0.98,0.99,-64,52,-68.32,0.23,0.48
00:25.9,,55,-73.84,0.98,0.99,-64,53,-68.31,0.23,0.48
00:25.9,,55,-73.84,0.96,0.98,-65,53,-68.24,0.22,0.47
00:26.0,,54,-73.89,0.91,0.95,-72,52,-68.13,0.21,0.46
00:26.0,,54,-73.89,0.91,0.96,-71,52,-68.13,0.21,0.46
00:26.0,,54,-73.89,0.91,0.96,-61,53,-68.09,0.21,0.46
00:26.0,-72,54,-73.85,0.86,0.93,,52,-68.07,0.2,0.45
00:26.1,,53,-73.87,0.85,0.92,-65,52,-68.01,0.2,0.45
00:26.1,,53,-73.87,0.85,0.92,-59,53,-67.96,0.2,0.45
00:26.1,,53,-73.87,0.85,0.92,-80,54,-68.1,0.2,0.45
00:26.1,-78,53,-73.92,0.83,0.91,,54,-68.1,0.2,0.45
00:26.1,-79,53,-74.02,0.82,0.9,,54,-68.1,0.2,0.44
00:26.2,,53,-74.02,0.82,0.9,-64,54,-68.04,0.2,0.44
00:26.2,-75,53,-74.09,0.79,0.89,,53,-67.98,0.2,0.44
00:26.2,-74,54,-74.09,0.77,0.88,,53,-67.97,0.2,0.44
00:26.3,,54,-74.09,0.77,0.88,-69,53,-67.96,0.2,0.44
00:26.3,,54,-74.09,0.77,0.88,-81,53,-68.04,0.2,0.44
00:26.3,,54,-74.09,0.76,0.87,-62,53,-67.94,0.2,0.44
00:26.3,-66,55,-73.95,0.76,0.87,,53,-67.94,0.2,0.44
00:26.4,,55,-73.95,0.73,0.85,-67,53,-67.56,0.2,0.45
00:26.4,,55,-73.95,0.73,0.85,-75,53,-67.6,0.2,0.45
00:26.4,,55,-73.95,0.7,0.84,-67,52,-67.23,0.21,0.46
00:26.4,-78,55,-74.15,0.69,0.83,,52,-67.23,0.22,0.47
00:26.5,,54,-74.26,0.66,0.81,-76,52,-67.26,0.23,0.48
00:26.5,-68,55,-74.15,0.65,0.81,,52,-67.26,0.23,0.48
00:26.6,,55,-74.15,0.65,0.81,-78,52,-67.38,0.24,0.49
00:26.6,,55,-74.15,0.65,0.8,-66,53,-67.39,0.24,0.49
00:26.7,-67,55,-74.02,0.64,0.8,,53,-67.39,0.25,0.5
00:26.7,,55,-74.02,0.64,0.8,-74,53,-67.39,0.26,0.51
00:26.7,,55,-74.02,0.63,0.8,-61,52,-67.24,0.26,0.51
00:26.8,-73,56,-74,0.63,0.8,,52,-67.24,0.27,0.52
00:26.8,-80,56,-74,0.63,0.79,,52,-67.24,0.28,0.53
00:26.8,,56,-74,0.62,0.79,-84,52,-67.31,0.28,0.53
00:26.8,,56,-74,0.62,0.79,-83,52,-67.41,0.28,0.53
00:26.9,-73,57,-73.98,0.61,0.78,,50,-67.52,0.29,0.54
00:26.9,-74,57,-73.98,0.61,0.78,,50,-67.52,0.29,0.54
00:26.9,,57,-73.98,0.61,0.78,-69,50,-67.5,0.3,0.54
00:26.9,,57,-73.98,0.61,0.78,-68,50,-67.57,0.3,0.55
00:27.0,,55,-73.65,0.61,0.78,-68,50,-67.52,0.31,0.55
00:27.0,,55,-73.65,0.61,0.78,-67,50,-67.49,0.31,0.56
00:27.1,,55,-73.65,0.61,0.78,-75,51,-67.6,0.31,0.56
00:27.1,-88,56,-73.91,0.61,0.78,,51,-67.6,0.31,0.56
00:27.1,-85,57,-74.11,0.61,0.78,,51,-67.6,0.31,0.56
00:27.1,,57,-74.11,0.61,0.78,-63,51,-67.52,0.32,0.56
00:27.1,,57,-74.11,0.6,0.78,-62,51,-67.44,0.32,0.56
00:27.2,,57,-74.11,0.6,0.77,-71,51,-67.6,0.32,0.57
00:27.2,-78,58,-74.17,0.6,0.77,,51,-67.6,0.32,0.57
00:27.2,-77,58,-73.97,0.59,0.77,,51,-67.6,0.32,0.57
00:27.2,,58,-73.97,0.59,0.77,-68,51,-67.46,0.33,0.57
00:27.3,-76,59,-74,0.58,0.76,,50,-67.48,0.33,0.58
00:27.3,-75,60,-74.02,0.58,0.76,,50,-67.48,0.33,0.58
00:27.3,,59,-73.95,0.58,0.76,-70,51,-67.54,0.33,0.58
00:27.3,,59,-73.95,0.57,0.76,-69,52,-67.57,0.33,0.58
00:27.3,,59,-73.95,0.57,0.75,-61,52,-67.58,0.34,0.58
00:27.4,-76,60,-73.98,0.56,0.75,,51,-67.46,0.34,0.58
00:27.4,,58,-73.86,0.54,0.74,-64,51,-67.34,0.35,0.59
00:27.4,,58,-73.86,0.54,0.73,-79,51,-67.42,0.35,0.59
00:27.5,-81,59,-73.98,0.53,0.73,,50,-67.26,0.35,0.59
